        1       2       3       4       5       6       7       8       9       10      11      12      13      14      15      16      17      18      19      20      21      22      23      24      25      26      27      28      29      30      31      32      33      34      35      36      37      38      39      40      41      42      43      44      45      46      47      48      49      50      51      52      53      54      55      56      57      58      59      60      61      62      63      64      65      66      67      68      69      70      71      72
42      414.62  1422.13 1674.36 1461.95 1437.85 1581.61 1603.5  1609.26 1448.23 1587.98 1457.86 1467.91 1370.95 383.46  387.86  361.04  1182.67 480.69  451.64  460.14  420.07  381.67  1030.73 1195.33 1514.44 829.05  892.0   675.63  842.95  504.7   602.08  658.99  745.08  895.46  607.45  1140.61 1394.25 190.96  1628.65 1484.84 244.49  0.0     233.77  49.64   155.86  129.67  118.55  140.95  908.31  1560.95 1606.6  1606.6  1589.73 1589.73 1501.87 1495.69 1495.69 682.44  738.05  651.3   750.28  2202.82 1465.3  1482.74 973.73  865.75  538.11  659.98  452.36  1625.62 851.34  414.62
43      398.08  1405.55 1657.82 1445.41 1421.31 1565.07 1586.96 1592.72 1431.69 1571.44 1441.32 1451.37 1354.45 502.24  506.64  479.86  1166.13 464.15  435.1   578.88  403.53  365.13  1014.19 1178.79 1497.9  812.51  875.46  794.41  961.73  488.16  585.54  642.54  728.54  878.92  726.23  1124.02 1377.71 309.74  1612.11 1468.3  363.27  183.73  0.0     168.42  222.21  196.02  184.96  207.3   891.77  1544.41 1590.06 1590.06 1573.19 1573.19 1485.32 1479.15 1479.15 801.22  856.83  634.76  733.74  2186.3  1448.76 1466.2  957.19  849.21  521.57  643.44  571.22  1609.08 834.7   398.08
44      425.49  1432.94 1685.17 1472.76 1448.66 1592.42 1614.31 1620.06 1459.04 1598.79 1468.67 1478.72 1381.8  368.17  372.57  345.79  1193.45 491.5   462.45  444.85  430.88  392.48  1041.54 1206.14 1525.25 839.86  902.81  660.34  827.66  515.51  612.89  669.89  755.89  906.27  592.16  1151.42 1405.06 175.67  1639.46 1495.65 229.2   86.12   244.58  0.0     166.67  140.48  129.42  151.75  919.12  1571.76 1617.41 1617.41 1600.54 1600.54 1512.69 1506.5  1506.5  667.15  722.76  662.11  761.09  2213.65 1476.09 1493.55 984.54  876.56  548.92  670.79  437.15  1636.43 862.15  425.49
45      368.68  1376.19 1628.42 1416.0  1391.91 1535.67 1557.56 1563.32 1402.29 1542.04 1411.92 1421.97 1325.05 400.25  404.65  377.87  1136.73 434.75  405.7   476.93  374.13  335.73  984.79  1149.39 1468.5  783.11  846.06  692.42  859.81  458.76  556.14  613.14  699.1   849.45  624.24  1094.67 1348.31 207.75  1582.71 1438.9  261.28  81.78   187.83  66.43   0.0     84.37   73.31   95.65   862.37  1515.01 1560.66 1560.66 1543.79 1543.79 1455.93 1449.75 1449.75 699.23  754.84  605.36  704.34  2156.9  1419.36 1436.8  927.79  819.79  492.17  614.04  469.23  1579.68 805.4   368.68
46      394.93  1402.38 1654.61 1442.2  1418.1  1561.86 1583.75 1589.51 1428.48 1568.23 1438.11 1448.16 1351.24 426.44  430.84  403.98  1162.92 460.92  431.89  503.12  400.32  361.92  1010.98 1175.58 1494.69 809.3   872.25  718.61  885.93  484.95  582.33  639.33  725.33  875.71  650.43  1120.86 1374.5  233.94  1608.9  1465.08 287.38  107.97  214.02  92.62   26.19   0       99.5    11.28   888.56  1541.2  1586.85 1586.85 1569.98 1569.98 1482.13 1475.94 1475.94 725.42  781.03  631.55  730.53  2183.09 1445.55 1462.99 953.98  846     518.36  640.23  495.39  1605.87 831.57  394.93
47      405.99  1413.44 1665.67 1453.24 1429.16 1572.92 1594.81 1600.57 1439.54 1579.29 1449.17 1459.22 1362.3  437.5   441.9   415.12  1173.98 472     442.95  514.08  411.38  372.98  1022.04 1186.64 1505.75 820.36  883.31  729.67  896.99  496.01  593.31  650.39  736.31  886.77  661.49  1131.92 1385.54 245.0   1619.96 1476.15 298.53  119.03  225.08  103.68  37.25   11.06   0       22.34   899.62  1552.26 1597.91 1597.91 1581.04 1581.04 1493.19 1487    1487    736.48  792.09  642.61  741.59  2194.15 1456.61 1474.05 965.04  857.06  529.42  651.29  506.48  1616.93 842.65  405.99
48      383.59  1391.1  1643.33 1430.92 1406.82 1550.58 1572.47 1578.23 1417.2  1556.95 1426.83 1436.88 1339.96 415.16  419.56  392.78  1151.59 449.66  420.61  491.84  389.04  350.57  999.7   1164.3  1483.41 798.02  860.97  707.31  874.65  473.67  571.05  628.05  714.05  864.43  639.15  1109.58 1363.22 222.6   1597.62 1453.81 276.11  96.69   202.74  81.34   14.91   99.2    88.22   0       877.28  1529.92 1575.57 1575.57 1558.7  1558.7  1470.84 1464.66 1464.66 714.14  769.75  620.27  719.25  2171.81 1434.27 1451.71 942.7   834.74  507.08  628.95  484.14  1594.59 820.25  383.59
49      592.64  580.68  832.91  620.5   596.4   740.16  762.05  767.81  606.78  746.53  616.41  626.46  529.54  1209.13 1213.53 1186.75 613.97  1048.86 1019.81 1285.81 988.24  632.65  462.03  626.63  945.74  1268.84 1331.79 1458.34 1448.47 944.49  1041.87 1098.87 918.31  755.05  1433.12 571.91  825.55  1016.63 793.39  679.65  1070.16 890.66  913.68  875.31  929.1   902.91  891.85  914.19  0.0     719.5   1037.9  1037.9  1021.03 1021.03 696.73  690.5   690.5   1428.72 1344.31 1091.09 923.51  1361.39 623.85  641.29  945.7   406.67  789.09  1099.77 1278.07 1056.92 306.09  592.64
50      1249.59 442.67  694.83  482.49  458.39  602.15  624.04  629.8   468.77  608.52  478.4   488.45  391.53  1866.08 1870.48 1843.7  840.39  1477.68 1448.63 1942.76 1417.06 1200.85 688.45  853.05  496.45  1683.13 1746.08 1872.58 1862.76 1358.78 1456.16 1513.16 1286.34 1130.97 2041.11 817.21  640.53  1673.58 413.64  84.3    1727.11 1547.61 1570.73 1532.26 1586.05 1559.86 1548.8  1571.14 718.11  0.0     391.59  391.59  374.72  374.72  101.38  95.15   95.15   1843.01 1758.6  1505.38 1291.54 1223.38 456.9   503.28  1321.62 783.03  1279.35 1514.06 1935.06 607.63  1024.19 1249.59
51      1344.41 266.98  493.3   192.8   256.79  400.55  422.44  428.13  267.17  406.92  276.76  286.85  336.07  1960.9  1965.3  1938.52 935.21  1572.5  1543.45 2037.58 1511.88 1295.67 783.27  947.87  192.16  1777.95 1840.9  1967.48 1957.58 1453.6  1550.98 1607.98 1381.16 1225.79 2135.93 911.97  728.22  1768.38 22.05   354.43  1821.93 1642.43 1665.55 1627.08 1680.87 1654.68 1643.62 1665.96 768.16  389.79  0       0       90.23   90.23   371.51  365.28  365.28  1937.83 1853.42 1600.2  1386.36 1021.78 546.11  308.09  1416.44 877.85  1374.17 1608.88 2029.88 303.34  1117.75 1344.41
52      1344.41 266.98  493.3   192.8   256.79  400.55  422.44  428.13  267.17  406.92  276.76  286.85  336.07  1960.9  1965.3  1938.52 935.21  1572.5  1543.45 2037.58 1511.88 1295.67 783.27  947.87  192.16  1777.95 1840.9  1967.48 1957.58 1453.6  1550.98 1607.98 1381.16 1225.79 2135.93 911.97  728.22  1768.38 22.05   354.43  1821.93 1642.43 1665.55 1627.08 1680.87 1654.68 1643.62 1665.96 768.16  389.79  0       0       90.23   90.23   371.51  365.28  365.28  1937.83 1853.42 1600.2  1386.36 1021.78 546.11  308.09  1416.44 877.85  1374.17 1608.88 2029.88 303.34  1117.75 1344.41
53      1318.5  283.84  510.17  209.67  273.66  417.42  439.31  445.07  284.04  423.79  293.67  303.72  352.94  1934.99 1939.39 1912.61 909.3   1546.59 1517.54 2011.64 1485.9  1269.76 757.33  921.96  166.25  1752.04 1814.99 1941.57 1931.67 1427.69 1525.05 1582.07 1355.25 1199.88 2110.02 886.12  702.31  1742.49 38.92   328.52  1796.02 1616.52 1639.57 1601.17 1654.96 1628.77 1617.71 1640.05 785.03  363.88  16.87   16.87   0       0       345.6   339.37  339.37  1911.92 1827.51 1574.29 1360.45 1038.65 562.98  324.9   1390.53 851.94  1348.26 1582.97 2003.97 277.43  1091.84 1318.5
54      1318.5  283.84  510.17  209.67  273.66  417.42  439.31  445.07  284.04  423.79  293.67  303.72  352.94  1934.99 1939.39 1912.61 909.3   1546.59 1517.54 2011.64 1485.9  1269.76 757.33  921.96  166.25  1752.04 1814.99 1941.57 1931.67 1427.69 1525.05 1582.07 1355.25 1199.88 2110.02 886.12  702.31  1742.49 38.92   328.52  1796.02 1616.52 1639.57 1601.17 1654.96 1628.77 1617.71 1640.05 785.03  363.88  16.87   16.87   0       0       345.6   339.37  339.37  1911.92 1827.51 1574.29 1360.45 1038.65 562.98  324.9   1390.53 851.94  1348.26 1582.97 2003.97 277.43  1091.84 1318.5
55      1209.36 341.26  593.52  381.11  357.01  500.77  522.66  528.42  367.34  507.14  376.98  387.07  290.15  1825.85 1830.25 1803.47 831.67  1468.96 1439.91 1902.53 1408.34 1249.37 679.65  844.33  487.73  1674.41 1737.36 1863.94 1854.04 1350.06 1447.44 1504.44 1277.62 1122.25 2049.84 808.49  631.81  1633.35 404.92  60.76   1686.83 1507.38 1530.48 1492.03 1545.82 1519.63 1508.57 1530.91 616.76  100.61  382.87  382.87  366     366     0       71.52   71.52   1834.29 1749.88 1496.66 1282.75 1122    355.52  401.9   1312.9  774.31  1270.63 1505.34 1894.83 598.91  922.81  1209.36
56      1215.59 347.52  599.71  387.34  363.24  507.0   528.89  534.65  373.62  513.37  383.25  393.3   296.38  1832.08 1836.48 1809.7  837.9   1475.19 1446.14 1908.75 1414.57 1255.6  685.96  850.56  493.96  1680.64 1743.59 1870.17 1860.18 1356.25 1453.67 1510.67 1283.85 1128.48 2056.07 814.72  638.04  1639.53 411.15  66.99   1693.06 1513.61 1536.73 1498.26 1552.05 1525.86 1514.8  1537.09 622.99  106.84  389.1   389.1   372.23  372.23  6.15    0       0       1840.52 1756.11 1502.89 1289.01 1128.23 361.75  408.13  1319.13 780.54  1276.86 1511.57 1901.06 605.13  928.98  1215.59
57      1215.59 347.52  599.71  387.34  363.24  507.0   528.89  534.65  373.62  513.37  383.25  393.3   296.38  1832.08 1836.48 1809.7  837.9   1475.19 1446.14 1908.75 1414.57 1255.6  685.96  850.56  493.96  1680.64 1743.59 1870.17 1860.18 1356.25 1453.67 1510.67 1283.85 1128.48 2056.07 814.72  638.04  1639.53 411.15  66.99   1693.06 1513.61 1536.73 1498.26 1552.05 1525.86 1514.8  1537.09 622.99  106.84  389.1   389.1   372.23  372.23  6.15    0       0       1840.52 1756.11 1502.89 1289.01 1128.23 361.75  408.13  1319.13 780.54  1276.86 1511.57 1901.06 605.13  928.98  1215.59
58      1047.82 2043.31 2295.54 2083.13 2059.03 2202.79 2224.68 2230.44 2069.41 2209.16 2079.04 2089.09 1992.17 458.14  586.38  559.6   1561.7  905.68  876.63  758.87  845.05  905.67  1409.76 1574.36 1893.47 321.84  384.79  155.03  261.64  619.29  731.26  570.2   760.64  1273.24 348.98  1519.64 1773.28 880.26  2007.68 1863.87 580.74  769.23  927.69  707.16  849.78  823.59  812.53  834.87  1529.49 1899.23 1985.63 1985.63 1968.7  1968.7  1880.95 1874.72 1874.72 0.0     145.87  560.25  721.7   2824.02 2086.48 2103.92 929.57  1244.78 984.19  652.54  373.67  2004.62 1472.52 1047.82
59      1067.6  2067.96 2320.19 2107.78 2083.68 2227.44 2249.33 2255.09 2094.06 2233.81 2103.69 2113.74 2016.82 417.14  545.38  518.6   1586.35 930.33  901.28  717.87  869.71  930.34  1434.41 1599.01 1918.12 346.49  409.44  114.06  286.29  643.94  755.91  594.85  785.29  1297.89 307.98  1544.29 1797.93 839.32  2032.33 1888.52 539.74  728.23  886.69  666.16  808.78  782.59  771.53  793.87  1554.14 1923.88 2010.28 2010.28 1993.41 1993.41 1905.6  1899.37 1899.37 84.41   0.0     584.9   746.35  2848.67 2111.09 2128.57 954.22  1269.43 1008.84 677.19  332.64  2029.3  1497.17 1067.6
60      787.22  1782.66 2034.87 1822.48 1798.38 1942.24 1964.13 1969.79 1808.86 1948.51 1818.39 1828.44 1731.52 1034.89 1144.32 1117.44 1301.05 645.03  615.98  1216.6  584.45  645.0   1149.11 1313.71 1632.82 560.96  624.01  750.49  740.59  358.64  470.55  309.55  498.37  1012.59 918.95  1259.09 1512.63 947.32  1747.03 1603.22 1000.85 821.31  844.54  806.0   859.89  833.6   822.54  844.88  1268.84 1638.58 1725.02 1725.02 1708.09 1708.09 1620.3  1614.07 1614.07 720.84  636.43  0.0     459.53  2563.37 1825.83 1843.37 667.3   984.13  723.54  391.89  969.1   1744    1211.87 787.22
61      668.27  1663.71 1915.94 1703.53 1679.43 1823.17 1845.08 1850.77 1689.81 1829.56 1699.44 1709.49 1612.57 918.06  1025.27 998.49  1182.1  526.08  497.03  1097.55 465.46  526.03  1030.16 1194.76 1513.83 444.23  507.18  633.76  623.86  239.69  351.66  190.52  463.91  893.64  802.21  1140.04 1393.68 828.37  1628.08 1484.27 881.9   702.4   725.52  687.05  740.84  714.65  703.59  725.93  1149.89 1519.6  1606.03 1606.03 1589.16 1589.16 1501.32 1495.12 1495.12 604.11  519.7   265.69  0.0     2444.42 1706.81 1724.32 632.84  865.18  604.51  275.16  852.31  1625.05 1092.92 668.27
62      2171.34 1077.61 1134.44 1101.88 1062.82 971.26  993.15  998.91  1010.28 977.63  1019.91 1029.96 1146.7  2787.88 2792.28 2765.5  2128.65 2627.61 2598.56 2864.56 2566.99 2211.4  1976.71 2141.31 1526.74 2847.59 2910.54 3037.08 3027.22 2523.24 2620.62 2677.62 2497.06 2333.8  3011.87 2105.47 1817.57 2595.38 1274.77 1412.54 2648.91 2469.41 2492.53 2454.06 2507.85 2481.66 2470.6  2492.94 1578.79 1452.39 1291.6  1291.6  1601.94 1601.94 1429.62 1423.39 1423.39 3007.47 2923.06 2669.84 2502.26 0       1356.74 1113.06 2524.45 1985.42 2367.84 2678.52 2856.86 1637.92 1884.84 2171.34
63      1207.93 339.8   592.09  379.68  355.58  499.31  521.23  526.99  365.96  505.71  375.59  385.64  288.72  1824.42 1828.82 1802.04 934.8   1572.09 1543.05 1901.1  1511.47 1247.94 782.86  947.46  590.86  1777.54 1840.49 1967.0  1957.17 1453.15 1550.57 1607.57 1380.75 1225.38 2048.41 911.62  734.94  1631.92 508.05  178.71  1685.45 1505.95 1529.07 1490.6  1544.39 1518.2  1507.14 1529.48 615.33  154.92  486     486     469.13  469.13  195.79  189.56  189.56  1937.42 1853.01 1599.87 1385.95 1120.54 0       400.47  1416.03 877.44  1404.38 1608.47 1893.43 702.04  921.43  1207.93
64      1217.4  123.65  361.06  154.31  124.55  268.31  290.2   295.96  134.93  274.68  144.56  154.61  192.74  1833.92 1838.32 1811.54 1229.49 1673.58 1644.6  1910.6  1613.03 1257.44 1077.55 1242.15 497.38  1893.63 1956.58 2083.16 2073.26 1569.28 1666.66 1723.66 1543.1  1379.84 2057.91 1196.7  1029.63 1641.37 327.27  458.58  1694.95 1515.45 1538.52 1500.1  1553.89 1527.7  1516.64 1538.98 624.83  498.43  344.1   344.1   395.45  395.45  475.66  469.43  469.43  2053.51 1969.1  1715.83 1548.3  889.54  402.78  0       1570.49 1031.46 1413.88 1724.49 1902.9  608.56  930.88  1217.4
65      708.69  1441.74 1693.97 1481.56 1457.46 1601.22 1623.11 1628.87 1467.84 1607.59 1477.47 1487.52 1390.54 1259.47 1263.87 1237.09 921.58  841.97  812.92  1336.15 781.35  566.48  769.64  934.24  1253.35 776.24  839.19  965.77  955.84  723.07  820.45  522.58  360.27  290.37  1134.22 417.01  791.8   1066.94 1367.56 1223.75 1120.5  940.96  964.12  925.65  979.44  953.16  942.19  964.53  927.92  1259.11 1345.51 1345.51 1328.64 1328.64 1240.83 1234.6  1234.6  936.12  851.71  597.0   332.01  2222.45 1484.91 1502.35 0       604.66  645.01  607.17  1184.29 1364.53 870.95  708.69
66      561.45  923.1   1175.33 962.92  938.82  1082.58 1104.47 1110.23 949.2   1088.95 958.83  968.88  872.05  1177.94 1182.34 1155.56 403.42  789.54  760.49  1254.62 728.92  512.71  251.51  416.11  735.31  994.99  1057.98 1184.52 1174.62 670.64  768.02  825.02  598.2   442.83  1352.97 361.39  615.12  985.44  849.51  705.62  1038.97 859.47  882.59  844.12  897.91  871.72  860.66  882.92  409.28  740.98  827.38  827.38  810.53  810.53  722.7   716.47  716.47  1154.9  1070.46 817.24  603.4   1703.81 966.27  983.71  633.5   0       591.21  825.92  1246.97 846.4   446.68  561.45
67      346.09  1353.58 1605.81 1393.4  1369.3  1513.06 1534.95 1540.71 1379.68 1519.43 1389.31 1399.36 1302.44 896.91  901.31  874.53  904.45  518.33  489.28  973.59  457.71  203.95  752.51  917.11  1236.22 723.78  786.73  913.25  903.41  399.43  496.81  553.81  361.18  615.91  1081.76 862.35  1116.03 704.41  1350.43 1206.62 757.85  578.44  601.54  563.09  616.88  590.69  579.63  601.97  839.76  1241.98 1328.38 1328.38 1311.51 1311.51 1223.7  1217.47 1217.47 883.66  799.25  546.03  366.38  2134.29 1396.75 1414.19 589.83  587.53  0       554.71  965.89  1347.4  782.79  346.09
68      1078.05 2073.49 2325.72 2113.31 2089.21 2232.97 2254.86 2260.62 2099.59 2239.34 2109.22 2119.27 2022.35 776.58  904.82  878.01  1591.88 935.86  906.81  1077.31 875.24  935.87  1439.94 1604.54 1923.56 302.65  365.5   492.18  482.28  649.47  761.41  600.38  790.82  1303.42 660.63  1549.82 1803.46 1217.44 2037.86 1894.05 917.86  1106.35 1135.3  1044.28 1186.9  1160.67 1149.65 1171.99 1559.67 1929.41 2015.81 2015.81 1998.88 1998.88 1911.13 1904.9  1904.9  462.53  378.12  590.43  751.88  2854.2  2116.58 2134.1  959.75  1274.96 1014.37 0       710.79  2034.83 1502.7  1078.05
69      780.51  1788.05 2040.28 1827.87 1803.77 1947.53 1969.42 1975.18 1814.15 1953.9  1823.78 1833.83 1736.91 135.96  264.2   237.42  1548.59 846.61  817.53  441.9   785.99  747.59  1396.65 1561.25 1880.36 549.18  612.13  279.36  446.68  870.62  968.0   797.54  1111.0  1261.38 211.18  1506.53 1760.16 552.32  1994.57 1850.76 252.74  441.23  599.67  379.16  521.78  495.59  484.47  506.87  1274.23 1926.87 1972.52 1972.52 1955.65 1955.65 1867.79 1861.61 1861.61 286.17  341.78  787.59  949.04  2568.75 1831.22 1848.66 1156.91 1231.67 904.03  879.88  0       1991.54 1217.26 780.51
70      1222.87 419.47  645.79  345.29  409.28  553.04  574.93  580.69  419.72  559.41  429.25  439.34  488.56  1839.36 1843.76 1816.98 813.67  1450.96 1421.91 1916.04 1390.34 1174.13 661.73  826.38  34.19   1656.41 1719.36 1845.94 1836.04 1332.06 1429.44 1486.44 1259.65 1104.25 2014.39 790.55  606.68  1646.9  174.54  429.93  1700.39 1520.89 1544.01 1505.54 1559.33 1533.14 1522.08 1544.42 958.81  465.29  152.49  152.49  135.62  135.62  447.01  440.8   440.8   1816.29 1731.88 1478.66 1264.87 1314.11 802.53  460.58  1294.9  756.31  1252.63 1487.38 1908.34 0       996.21  1222.87
71      491.64  786.2   1038.44 826.07  801.93  945.69  967.61  973.34  812.27  952.1   821.94  831.99  735.12  1108.2  1112.62 1085.73 609.56  947.88  918.86  1184.71 887.24  531.67  457.62  622.22  941.33  1167.84 1230.79 1357.46 1347.47 843.49  940.87  997.81  817.31  654.01  1332.12 567.5   821.14  915.63  1055.61 885.19  969.16  789.74  812.79  774.38  828.16  801.98  790.87  813.21  272.39  925.02  1033.49 1033.49 1016.62 1016.62 902.26  896.03  896.03  1327.72 1243.31 990.09  822.45  1566.92 829.38  846.82  844.7   402.19  688.09  998.77  1177.11 1052.55 0       491.64
72      0.0     1007.45 1259.68 1047.27 1023.17 1166.93 1188.82 1194.58 1033.55 1173.3  1043.18 1053.23 956.31  810.13  814.53  787.75  767.99  649.86  620.81  886.79  589.24  233.65  616.05  780.65  1099.76 881.91  944.86  1071.37 1061.54 557.56  654.94  711.94  519.31  480.78  1034.12 725.91  979.57  617.63  1213.97 1070.16 671.16  491.62  514.7   476.31  530.1   503.91  492.85  515.19  493.63  1146.27 1191.92 1191.92 1175.05 1175.05 1087.22 1081.01 1081.01 1041.79 957.38  704.16  524.51  1788.16 1050.62 1068.06 671.43  451.07  390.09  712.84  879.11  1210.94 436.66  0.0
