        1       2       3       4       5       6       7       8       9       10      11      12      13      14      15      16      17      18      19      20      21      22      23      24      25      26      27      28      29      30      31      32      33      34      35      36      37      38      39      40      41      42      43      44      45      46      47      48      49      50      51      52      53      54      55      56      57      58      59      60      61      62      63      64      65      66      67      68      69      70      71      72      73      74      75      76      77      78      79      80      81      82      83      84      85      86      87      88      89      90      91      92      93      94      95      96      97      98      99      100     101     102     103     104     105     106     107     108     109     110     111     112
27      2139.42 2891.48 2471.75 1190.05 1259.63 2137.77 997.99  2560.93 2878.57 2398.66 2891.09 2563.41 1785.6  2811.64 1293.11 2460.93 2376.91 1161.33 1961.48 1467.5  1420.42 1066.36 2475.88 2470.29 1494.77 1136.39 0.0     2156.9  1902.64 2449.78 1566.09 1244.25 2251.39 2760.31 2438.63 2408.75 1069.91 2005.5  1251.44 2301.83 2535.02 2595.64 2073.5  978.31  1260.37 2557.58 1219.72 1242.8  2762.39 2388.98 945.66  2422.09 2491.27 2582.35 2239.39 1268.9  1089.82 2295.58 1380.57 961.18  2616.86 1991.5  3017.92 1546.82 2832.59 2645.65 2179.42 1467.5  1391.42 1944.74 1224.91 2264.34 2815.62 2437.44 1907.82 2004.24 1884.88 2051.24 2913.02 1601.27 1723.3  2755.91 1133.67 1259.63 966.94  2558.95 2566.51 1885.55 2494.55 2637.87 1030.85 2588.58 1570.06 2096.63 1570.06 2680.64 3005.11 1230.62 2693.67 1111.87 2975.5  165.26  1324.77 1081.08 2492.48 1953.45 2335.79 2646.55 2824.89 1605.95 1852.87 2139.42
28      318.56  970.79  268.59  1316.92 1224.42 315.77  1327.88 753.08  721.67  190.79  734.19  755.53  1012.07 1003.79 1186.32 653.12  169.04  1340.84 432.96  1030.86 1138.02 1592.88 668.03  267.13  1132.26 1366.21 2081.86 0.0     444.33  641.84  938.83  1236.04 461.59  952.46  630.78  251.85  1321.92 658.45  1272.65 512.03  392.65  453.27  758.43  1308.2  1281.58 354.51  1240.93 1246.44 954.54  389.43  1447.95 614.24  334.37  439.98  449.5   1211.06 1341.83 87.71   1102.66 1463.47 809.09  644.45  861.02  768.28  1024.74 488.67  176.39  1030.86 1113.51 648.55  1266.64 474.54  658.72  629.59  617.81  637.19  524.62  424.02  756.12  824.95  566.89  948.06  1364.16 1224.42 1469.23 416.58  424.22  595.54  291.39  480.97  1297.79 431.75  1207.55 800.49  1207.55 523.74  848.25  1251.75 885.81  1363.88 818.6   2062.81 1325.27 1342.71 490.58  483.57  254.94  489.65  1016.99 1243.44 711.31  318.56
29      608.63  1354.24 652.04  872.59  780.09  364.32  921.59  1030.14 1105.1  574.24  1117.64 1032.62 567.74  1280.85 741.99  930.15  552.49  896.51  438.24  586.53  693.69  1186.59 945.09  650.58  687.93  921.88  1675.51 383.45  0       918.9   494.5   791.71  513.94  1229.52 907.84  635.3   915.63  214.12  866.36  490.01  776.1   836.72  314.1   901.91  875.29  737.96  834.64  802.14  1231.6  577.16  1041.66 891.3   717.82  823.43  501.94  766.74  935.54  471.16  658.32  1057.16 1086.15 200.12  1244.47 361.99  1301.8  872.2   559.89  586.53  669.18  204.22  822.25  452.52  1042.17 906.65  173.48  192.86  80.29   520.45  1139.57 380.62  269.73  1225.12 919.83  780.09  1062.89 800.03  807.67  151.21  674.84  864.42  891.53  815.2   763.22  356.16  763.22  907.19  1231.63 845.54  1162.89 957.59  1202.05 1656.52 918.98  936.33  680.66  142.07  638.39  873.07  1294.1  799.11  399.34  608.63
30      394.93  562.01  731.99  1562.34 1586.85 711.65  1448.16 314.39  872.25  661.06  781.03  233.94  1374.5  482.17  1413.89 11.28   639.31  1533.53 547.16  1393.29 1541.2  1713.16 26.19   730.53  1494.69 1508.75 2202.12 730.78  806.76  0       1301.26 1365.03 825.27  430.84  99.5    416.84  1442.2  1020.88 1392.93 875.71  400.32  460.92  1120.86 1428.48 1401.86 817.91  1361.21 1608.9  432.92  852.83  1568.23 92.62   484.95  447.65  813.27  1389.68 1462.01 557.93  1465.08 1583.75 287.38  1006.88 1011.6  888.56  503.12  639.33  361.92  1393.29 1475.94 1010.98 1345.69 838.22  809.3   107.97  980.24  999.62  887.05  500.39  802.96  1187.38 687.17  426.44  1506.04 1586.85 1589.51 424.25  431.89  957.97  754.79  631.55  1418.1  582.33  1569.98 1162.92 1569.98 674.32  718.61  1372.11 364.21  1484.16 725.42  2183.09 1445.55 1462.99 953.98  846     518.36  640.23  495.39  1605.87 831.57  394.93
31      939.79  1685.4  983.2   527.15  434.65  695.48  717.04  1361.3  1436.28 905.4   1448.8  1363.78 478.99  1612.01 396.55  1261.34 883.65  551.07  769.4   241.09  348.25  982.04  1276.25 981.74  342.49  576.44  1453.6  714.61  422.42  1249.98 0.0     446.27  707.2   1560.68 1239    966.46  711.03  503.83  666.07  821.17  1107.26 1167.88 507.41  697.36  675.0   1069.12 634.35  456.7   1562.76 908.32  837.11  1222.46 1048.98 1154.59 695.25  421.3   730.99  802.32  312.89  852.63  1417.31 489.83  1575.63 675.73  1632.96 1203.36 891.05  241.09  323.74  378.65  476.87  783.68  1373.33 1237.81 341.73  524.02  363.64  851.61  1470.73 35.18   583.56  1556.28 574.39  434.65  858.39  1131.19 1138.83 319.46  1006.0  1195.58 686.98  1146.36 417.7   530.59  417.7   1238.35 1562.78 645.25  1494.05 753.04  1533.21 1434.54 685.49  731.87  1011.82 473.23  969.55  1204.26 1625.26 453.67  713.13  939.79
32      1093.06 1845.02 1425.39 384.95  454.53  1091.41 270.77  1514.57 1832.21 1352.3  1844.73 1517.05 737.8   1765.28 79.34   1414.6  1330.55 356.22  915.12  253.72  206.65  535.77  1429.52 1423.84 593.72  331.27  1024.76 1110.54 829.54  1403.3  407.12  0.0     1114.37 1713.95 1392.27 1362.39 264.81  910.95  219.8   1255.47 1488.66 1549.28 914.53  251.09  228.73  1511.31 188.08  437.7   1716.03 1342.62 390.84  1375.73 1444.91 1535.99 1102.37 55.13   284.72  1249.22 166.8   406.36  1570.58 896.95  1971.56 500.46  1786.23 1599.29 1133.07 253.72  177.65  785.77  30.6    1217.98 1769.26 1391.08 748.85  931.14  770.7   1004.88 1866.66 442.3   676.94  1709.55 328.58  454.53  412.05  1512.59 1520.23 726.58  1448.19 1591.51 240.71  1542.22 472.04  937.71  472.04  1634.28 1958.79 198.98  1647.32 306.69  1929.14 1005.7  239.22  285.6   1446.12 880.3   1289.51 1600.19 1778.53 704.95  806.51  1093.06
33      521.64  1265.96 563.72  1196.66 1104.16 276.04  1246.17 943.15  1016.83 485.96  1029.36 945.63  891.81  1193.86 1066.06 843.19  464.21  1220.58 351.25  910.51  1017.76 1511.17 858.1   562.3   1012.0  1245.95 2000.16 295.17  324.07  831.91  818.57  1115.78 0.0     1142.53 820.85  547.02  1240.21 538.19  1190.94 185.13  687.82  748.44  514.51  1226.46 1199.87 649.68  1159.22 1126.21 1144.61 449.5   1366.24 804.31  629.54  735.09  42.08   1090.81 1260.12 382.88  982.4   1381.76 999.16  524.19  1156.16 686.57  1214.81 783.92  471.61  910.51  993.25  528.29  1146.38 324.86  953.89  819.66  497.55  516.93  404.36  433.46  1051.29 704.69  485.11  1138.13 1243.9  1104.16 1387.52 711.75  719.39  475.28  586.56  776.14  1216.11 726.92  1087.29 680.2   1087.29 818.91  1143.42 1170.12 1075.9  1282.17 1113.77 1981.1  1243.56 1261    553     363.31  550.06  784.82  1207.11 1123.18 629.6   521.64
34      715.96  338.74  1053.11 1883.46 1907.97 1032.77 1769.28 635.51  775.3   982.18  529.42  487.77  1695.58 118.13  1735.01 442.32  960.43  1854.74 868.26  1714.41 1862.32 2034.28 457.23  1051.65 1815.81 1829.87 2523.27 1051.9  1127.88 431.04  1622.33 1686.15 1146.39 0.0     419.89  737.87  1763.32 1342.0  1714.05 1196.83 721.44  782.06  1441.98 1749.6  1722.98 1139.03 1682.33 1930.02 68.88   1173.95 1889.35 314.61  806.07  768.77  1134.39 1710.8  1783.23 879.1   1786.21 1904.87 193.1   1328.0  865.26  1209.68 314.8   960.45  683.04  1714.41 1797.06 1332.1  1666.78 1159.34 712.35  376.67  1301.36 1320.74 1208.17 821.51  551.35  1508.5  1008.29 148.24  1827.16 1907.97 1910.63 745.37  753     1279.09 1075.91 952.67  1739.22 903.45  1891.1  1484.04 1891.1  995.44  491.99  1693.23 90.5    1805.28 498.8   2504.21 1766.67 1784.11 1275.1  1167.12 839.48  961.35  275.91  1926.99 1152.64 715.96
35      405.99  573.07  743.05  1573.4  1597.91 722.71  1459.22 325.45  883.31  672.12  792.09  245.0   1385.54 493.23  1424.95 22.34   650.37  1544.68 558.22  1404.35 1552.26 1724.22 37.25   741.59  1505.75 1519.81 2213.21 741.84  817.82  11.06   1312.32 1376.09 836.33  441.9   0       427.9   1453.24 1031.94 1403.93 886.77  411.38  472     1131.92 1439.54 1412.92 828.97  1372.27 1619.96 443.98  863.89  1579.29 103.68  496.01  458.71  824.33  1400.74 1473.17 569.0   1476.15 1594.81 298.53  1017.94 1022.66 899.62  514.08  650.39  372.98  1404.35 1487    1022.04 1356.75 849.28  820.36  119.03  991.3   1010.68 898.11  511.43  814.02  1198.44 698.23  437.5   1517.1  1597.91 1600.57 435.31  442.95  969.03  765.85  642.61  1429.16 593.31  1581.04 1173.98 1581.04 685.38  729.67  1383.17 375.27  1495.22 736.48  2194.15 1456.61 1474.05 965.04  857.06  529.42  651.29  506.48  1616.93 842.65  405.99
36      340.11  974.07  315.17  1370.37 1277.87 369.26  1381.33 695.91  724.95  244.18  737.47  698.38  1065.47 946.62  1239.77 595.95  222.49  1394.29 486.41  1084.31 1191.47 1646.33 610.86  313.71  1185.71 1419.66 2135.32 388.39  497.78  584.67  992.28  1289.49 515.04  895.29  573.59  0.0     1375.37 711.9   1326.1  565.48  395.88  456.55  811.88  1361.65 1335.03 401.09  1294.38 1299.92 897.37  436.0   1501.4  557.07  337.65  443.26  503.04  1264.52 1395.28 141.16  1156.11 1516.92 751.84  697.87  864.3   821.73  967.57  492.03  197.93  1084.31 1166.96 702.0   1320.09 527.99  662.0   572.42  671.26  690.64  578.07  445.57  759.4   878.4   620.34  890.89  1417.61 1277.87 1522.68 419.86  427.5   648.99  337.97  484.25  1351.27 435.03  1261    853.94  1261    527.02  851.53  1305.28 828.66  1417.33 821.88  2116.26 1378.72 1396.16 537.16  537.02  276.43  492.93  959.87  1296.89 764.76  340.11
37      1284.86 2036.85 1538.66 120.14  189.72  1250.94 210.95  1706.37 1991.74 1460.86 2004.26 1708.85 879.06  1957.08 438.55  1606.41 1439.11 91.42   1106.92 433.47  565.86  475.92  1621.32 1537.2  343.0   66.55   964.94  1270.07 977.88  1595.13 555.46  389.69  1262.71 1905.75 1584.07 1521.92 0.0     1059.26 396.88  1376.63 1662.72 1723.34 1062.87 191.27  405.81  1624.58 365.16  172.89  1907.83 1463.78 331.02  1567.53 1604.37 1710.05 1250.71 414.29  19.91   1357.78 505.27  346.54  1762.38 1045.29 2131.09 692.26  1978.03 1758.82 1324.87 433.47  516.12  934.11  370.35  1339.14 1928.79 1582.88 897.19  1079.48 919.1   1196.68 2026.19 590.64  868.74  1901.35 63.84   189.72  352.3   1686.65 1694.29 874.92  1561.46 1750.97 180.89  1701.82 241.07  1086.05 241.07  1793.81 2118.32 376.05  1839.12 41.96   2088.67 945.88  470.21  232.19  1567.28 1028.69 1481.31 1759.72 1970.33 454.18  998.31  1284.86
38      711.83  1457.44 755.24  944.42  851.94  467.52  999.38  1133.34 1208.32 677.44  1220.84 1135.74 639.64  1384.05 813.82  1033.38 655.69  968.34  541.44  658.36  765.52  1264.38 1048.29 753.78  759.77  993.71  1753.37 486.65  194.46  1022.1  566.23  863.58  585.77  1332.72 1011.04 738.5   993.42  0.0     944.15  593.24  879.3   939.92  385.93  979.7   953.05  841.16  912.43  873.97  1334.8  680.36  1119.45 994.5   820.99  926.63  573.77  838.57  1013.26 574.36  730.21  1134.95 1189.35 135.77  1347.67 439.78  1405.0  975.4   663.09  658.36  741.01  276.05  894.13  555.72  1145.37 1009.85 245.31  296.06  152.12  623.65  1242.77 452.45  347.61  1328.32 991.66  851.94  1140.73 903.23  910.87  223.04  778.04  967.62  969.32  918.4   835.05  427.99  835.05  1010.39 1334.9  923.43  1266.09 1035.38 1305.25 1734.31 996.77  1014.21 783.86  245.27  741.59  976.3   1397.3  870.94  477.18  711.83
39      1099.2  1851.26 1431.44 391.0   460.58  1097.55 276.82  1520.71 1838.35 1358.44 1850.87 1523.19 915.59  1771.42 257.08  1420.75 1336.69 362.28  921.26  431.47  384.39  541.82  1435.66 1430.07 771.51  337.41  1030.81 1116.68 862.33  1409.45 584.86  208.22  1211.17 1720.09 1398.41 1368.53 270.82  965.28  0.0     1261.61 1494.8  1555.42 1078.47 257.14  8.93    1517.45 39.12   443.75  1722.17 1348.76 396.89  1381.87 1451.05 1542.13 1199.17 232.87  290.77  1255.36 344.54  412.41  1576.72 951.28  1977.64 506.53  1792.37 1605.43 1139.21 431.47  355.39  963.51  188.88  1224.12 1775.4  1397.22 937.85  964.02  844.66  1011.02 1872.8  620.04  683.08  1715.69 334.7   460.58  418.17  1518.73 1526.37 915.58  1454.26 1597.65 246.76  1548.43 511.93  1115.45 511.93  1640.42 1964.88 50.02   1653.46 312.77  1935.28 1011.75 288.74  180.45  1452.26 913.23  1295.65 1606.33 1784.64 882.69  812.65  1099.2
40      472.62  1216.94 514.69  1147.64 1055.14 227.02  1197.15 894.13  967.82  436.94  980.34  896.61  842.79  1144.84 1017.04 794.17  415.19  1171.5  302.23  861.58  968.74  1462.15 809.08  513.28  962.94  1196.93 1951.14 246.08  275.04  782.82  769.55  1066.76 252.6   1093.51 771.8   498.0   1191.19 489.17  1141.92 0.0     638.8   699.42  589.15  1177.47 1150.85 600.66  1110.2  1077.19 1095.59 423.78  1317.22 755.29  580.52  686.13  240.6   1041.79 1211.1  333.8   933.38  1332.74 950.14  475.17  1107.11 637.55  1165.79 734.9   422.59  861.58  944.23  479.27  1097.36 299.14  904.87  770.64  448.53  467.91  355.34  384.44  1002.27 655.67  436.16  1089.11 1194.86 1055.14 1338.5  662.73  670.37  426.26  537.54  727.12  1167.09 677.9   1038.27 631.21  1038.27 769.89  1094.37 1121.1  1026.88 1233.15 1064.75 1932.08 1194.54 1211.93 527.28  314.29  501.09  735.8   1158.09 1074.16 580.58  472.62
41      682.06  1054.11 684.49  1739.68 1647.19 738.58  1735.29 723.56  824.75  613.56  837.27  726.04  1434.82 974.27  1609.09 623.6   591.81  1763.61 834.35  1453.63 1560.79 2000.29 638.51  683.03  1555.03 1788.98 2489.28 757.71  867.1   612.32  1361.6  1658.81 884.36  922.94  601.26  369.34  1729.33 1081.22 1680.06 934.8   0.0     60.55   1181.2  1715.61 1688.99 770.41  1648.34 1669.24 925.02  805.33  1855.36 584.72  437.45  253.97  872.36  1633.84 1749.24 510.48  1525.43 1870.88 779.57  1067.22 964.1   1175.69 995.22  591.83  567.25  1453.63 1536.28 1071.32 1689.41 897.31  761.8   600.07  1040.58 1059.96 947.39  787.52  859.2   1247.72 974.3   918.54  1786.93 1647.19 1876.64 226.86  31.57   1018.31 707.29  584.05  1705.23 534.83  1630.32 1223.26 1630.32 626.82  951.33  1659.14 856.31  1771.29 921.68  2470.22 1732.68 1750.12 906.48  906.31  645.75  592.73  987.46  1666.21 1118.72 682.06
42      621.44  993.49  623.8   1679.07 1586.57 677.96  1674.59 662.94  764.13  552.89  776.65  665.42  1374.19 913.67  1548.47 562.98  531.19  1702.99 773.76  1393.09 1500.17 1939.67 577.89  622.41  1494.41 1728.36 2428.66 697.09  806.58  551.7   1300.98 1598.19 823.74  862.32  540.64  308.67  1668.66 1020.68 1619.44 874.23  144.16  0       1120.58 1654.99 1628.37 709.79  1587.72 1608.62 864.4   744.71  1794.68 524.1   376.88  193.35  811.74  1573.22 1688.62 449.91  1464.81 1810.26 718.86  1006.6  903.48  1115.14 934.6   531.23  506.63  1393.09 1475.66 1010.7  1628.78 836.69  701.18  539.45  979.96  999.34  886.77  726.9   798.58  1187.1  913.68  857.92  1726.31 1586.57 1816.02 166.24  175.66  957.69  646.67  523.43  1644.61 474.21  1569.7  1162.64 1569.7  566.2   890.71  1598.62 795.69  1710.67 861.06  2409.69 1672.16 1689.5  845.9   845.72  585.12  532.11  926.9   1605.59 1058.1  621.44
43      763.11  1237.52 482.05  1022.69 930.19  517.51  1201.05 1184.62 988.4   727.43  1000.92 1187.1  431.58  1435.33 892.09  1084.66 705.68  1046.61 592.72  736.63  843.79  1466.05 1099.57 481.19  838.03  1071.98 1727.25 536.64  388.04  1073.38 644.57  941.81  231.4   1384.0  1062.32 788.49  1195.09 466.96  1145.82 290.49  929.29  989.91  0       1181.37 1154.75 568.55  1114.1  952.24  1386.08 378.68  1321.12 1045.78 871.01  976.62  219.4   916.84  1215.0  624.35  808.43  1336.64 1240.63 452.96  1127.75 641.45  1456.28 671.77  713.08  736.63  819.28  358.77  972.41  241.82  925.45  1061.13 323.58  489.74  326.77  674.93  1022.85 530.72  549.28  1379.6  1069.93 930.19  1342.4  953.22  960.86  301.31  504.89  746.21  1170.99 968.39  913.24  510.71  913.24  788.98  1114.98 1125.0  1317.37 1237.05 1085.33 1708.19 1198.44 1215.88 482.18  436.36  791.58  756.38  1448.58 949.21  678.8   763.11
44      1161.11 1913.17 1493.44 211.74  281.32  1159.46 19.68   1582.62 1900.26 1420.35 1912.78 1585.0  973.31  1833.33 314.8   1482.65 1398.6  183.02  983.17  489.19  442.11  347.6   1497.57 1491.98 434.6   158.15  836.58  1178.59 924.33  1471.38 642.58  265.94  1273.08 1782.0  1460.32 1430.44 91.6    1027.19 273.13  1323.52 1556.71 1617.33 1140.38 0.0     282.06  1579.36 241.41  264.39  1784.08 1410.67 202.67  1443.78 1512.96 1604.04 1261.08 290.59  111.51  1317.27 402.26  218.19  1638.63 1013.19 2039.61 568.51  1854.28 1667.27 1201.12 489.19  413.11  1021.23 246.6   1286.03 1837.31 1459.09 999.76  1025.93 906.57  1072.93 1934.71 677.76  744.99  1777.6  155.44  281.32  223.95  1580.64 1588.28 977.49  1516.24 1659.56 52.45   1610.34 332.67  1173.17 332.67  1702.33 2026.84 252.31  1715.34 133.56  1997.19 817.53  346.41  102.86  1514.17 975.14  1357.56 1668.24 1846.58 545.78  874.56  1161.11
45      1090.27 1842.33 1422.54 382.02  451.65  1088.62 267.89  1511.78 1829.42 1349.51 1841.94 1514.26 906.66  1762.49 248.15  1411.82 1327.76 353.35  912.33  422.54  375.46  532.89  1426.73 1421.14 762.58  328.48  1021.88 1107.75 853.49  1400.52 575.93  199.29  1202.24 1711.16 1389.48 1359.6  261.93  956.27  61.91   1252.68 1485.87 1546.49 1069.54 248.21  0.0     1508.52 30.16   434.77  1713.24 1339.83 387.96  1372.94 1442.12 1533.2  1190.24 223.94  281.84  1246.43 335.61  403.48  1567.79 942.35  1968.77 497.67  1783.44 1596.5  1130.28 422.54  346.46  954.58  179.95  1215.19 1766.47 1388.29 928.92  955.09  835.73  1002.09 1863.87 611.11  674.15  1706.76 325.77  451.65  409.18  1509.8  1517.44 906.65  1445.38 1588.72 237.83  1539.5  503     1106.52 503     1631.49 1955.95 41.09   1644.53 303.89  1926.35 1002.82 279.81  171.52  1443.33 904.3   1286.72 1597.4  1775.74 873.7   803.72  1090.27
46      580.89  668.92  322.83  1611.15 1518.65 610.13  1622.09 738.51  419.89  484.93  432.32  740.99  1306.3  989.22  1480.55 638.55  463.2   1635.07 727.19  1325.09 1432.25 1887.11 653.46  336.89  1426.49 1660.44 2376.1  629.23  738.56  627.27  1233.01 1530.27 755.82  937.89  616.21  240.8   1616.13 952.68  1566.88 806.26  378.08  438.7   1052.67 1602.43 1575.81 0.0     1535.16 1540.7  939.97  443.61  1742.18 599.67  152.31  425.41  743.75  1505.3  1636.09 381.94  1396.89 1757.7  794.52  938.68  559.15  1062.51 1010.17 103.22  438.71  1325.09 1407.74 942.81  1560.87 768.77  356.88  615.02  911.96  931.42  818.85  686.35  454.25  1119.18 861.22  830.78  1658.39 1518.65 1763.46 402.01  409.68  889.77  345.57  177.61  1592.05 264.28  1501.73 1094.72 1501.73 220.37  546.3   1546.06 871.26  1658.09 516.73  2357.04 1619.54 1636.94 544.76  777.8   517.14  187.78  764.99  1537.67 1005.54 580.89
47      1130.92 1882.96 1463.25 422.65  492.3   1129.27 308.54  1552.43 1870.07 1390.14 1882.59 1554.82 947.27  1803.14 288.8   1452.47 1368.41 394.0   952.98  463.19  416.11  573.54  1467.38 1461.79 803.23  369.13  1062.53 1148.4  894.14  1441.19 616.58  239.88  1242.89 1751.81 1430.13 1400.15 302.58  997.0   31.72   1293.33 1526.52 1587.06 1110.19 288.86  40.65   1549.17 0.0     475.47  1753.89 1380.48 428.61  1413.59 1482.77 1573.85 1230.89 264.59  322.49  1287.08 376.26  444.13  1608.44 983.0   2009.42 538.32  1824.09 1637.13 1170.93 463.19  387.11  995.23  220.6   1255.84 1807.12 1428.94 969.57  995.74  876.38  1042.74 1904.52 651.76  714.8   1747.41 366.42  492.3   449.89  1550.45 1558.09 947.3   1486.05 1629.37 278.48  1580.15 543.63  1147.17 543.63  1672.14 1996.65 10.9    1685.18 344.54  1967.0  1043.47 320.46  212.17  1483.98 944.95  1327.37 1638.05 1816.39 914.41  844.37  1130.92
48      1322.36 2067.97 1365.74 109.26  16.83   1078.05 303.68  1743.87 1818.85 1287.97 1831.37 1746.35 706.17  1994.58 416.04  1643.86 1266.22 133.25  1151.97 260.58  367.74  568.68  1658.82 1364.31 170.11  158.62  1057.67 1097.18 804.99  1632.63 382.57  465.76  1089.82 1943.25 1621.48 1349.03 209.63  886.4   489.61  1203.74 1489.83 1550.45 889.98  284.0   498.49  1451.69 457.89  0.0     1945.33 1290.89 423.75  1605.03 1431.55 1537.16 1077.77 440.79  229.54  1184.89 332.38  439.27  1799.88 872.4   1958.2  784.99  2015.53 1585.93 1273.62 260.58  343.23  761.22  496.36  1166.25 1755.9  1620.38 724.3   906.59  746.21  1234.18 1853.3  417.75  966.08  1938.85 156.51  16.83   444.96  1513.76 1521.4  702.03  1388.57 1578.15 273.62  1528.93 68.17   913.16  68.17   1620.92 1945.41 468.79  1876.62 251.59  1915.78 1038.61 704.98  324.92  1394.39 855.8   1352.12 1586.83 2007.83 281.29  1095.7  1322.36
49      797.45  420.22  1134.49 1964.94 1989.45 1114.25 1850.71 716.99  856.78  1063.66 610.9   569.25  1777.1  49.25   1816.49 523.8   1041.91 1936.22 949.79  1795.89 1943.8  2115.76 538.71  1133.07 1897.29 1911.35 2604.73 1133.38 1209.36 512.44  1703.86 1767.63 1227.87 81.52   501.46  819.35  1844.8  1423.48 1795.53 1278.31 802.92  863.54  1523.46 1831.08 1804.37 1220.44 1763.81 2011.5  0.0     1255.43 1970.83 396.09  887.55  850.25  1215.87 1792.28 1864.71 960.58  1867.69 1986.35 274.58  1409.48 946.76  1291.16 396.28  1041.93 764.52  1795.89 1878.54 1413.58 1748.29 1240.82 793.83  458.16  1382.84 1402.22 1289.65 902.97  632.83  1589.98 1089.77 229.72  1908.64 1989.45 1992.11 826.85  834.49  1360.57 1157.39 1034.15 1820.7  984.93  1972.58 1565.52 1972.58 1076.92 573.47  1774.71 172.03  1886.76 580.28  2585.69 1848.15 1865.59 1356.58 1248.58 920.96  1042.83 357.46  2008.47 1234.19 797.45
50      596.5   976.12  220.67  1325.84 1233.34 405.22  1375.35 952.3   727.0   465.58  739.52  954.75  679.6   1203.01 1195.24 852.34  443.83  1349.76 480.43  1039.78 1146.94 1640.35 867.25  219.82  1141.18 1375.13 2129.34 424.35  453.25  841.06  947.69  1244.96 299.72  1151.68 830     528.36  1369.31 667.37  1320.12 178.2   669.16  729.78  304.84  1355.67 1329.05 307.2   1288.4  1255.39 1153.76 0.0     1495.42 813.46  610.88  716.4   287.72  1219.99 1389.3  362.5   1111.58 1510.94 1008.23 653.37  866.31  815.75  1223.96 410.42  454.28  1039.78 1122.43 657.47  1275.56 115.19  664.05  828.81  626.72  646.11  533.54  562.64  761.45  833.87  614.36  1147.28 1373.08 1233.34 1516.7  693.09  700.73  604.46  243.51  484.81  1345.29 708.26  1216.47 809.35  1216.47 527.58  853.58  1299.3  1085.05 1411.35 823.93  2110.28 1372.74 1390.18 220.78  492.49  532.73  494.98  1072.19 1252.36 758.78  596.5
51      1290.86 2042.92 1623.19 341.49  411.07  1289.21 149.34  1712.37 2030.01 1550.08 2042.53 1714.85 1103.06 1963.08 444.55  1612.34 1528.35 312.77  1112.92 618.94  571.86  236.66  1627.32 1621.73 564.35  287.9   722.02  1308.34 1054.08 1601.13 772.33  395.69  1402.74 1911.75 1590.07 1560.19 221.35  1156.94 402.88  1453.27 1686.36 1747.08 1270.13 129.75  411.81  1709.11 371.16  394.24  1913.83 1540.42 0.0     1573.53 1642.71 1733.79 1390.83 420.34  241.26  1447.02 532.01  58.06   1768.3  1142.91 2169.36 698.2   1984.03 1797.0  1330.87 618.94  542.86  1150.98 376.35  1415.78 1967.06 1588.88 1129.51 1155.68 1036.32 1202.68 2064.46 807.51  874.74  1907.35 285.19  411.07  63.82   1710.39 1718.03 1107.24 1645.99 1789.21 182.28  1740.09 462.33  1302.92 462.33  1832.08 2156.59 382.06  1845.12 263.31  2126.94 702.89  476.13  232.61  1643.92 1104.89 1487.31 1797.99 1976.33 675.5   1004.31 1290.86
52      425.49  503.74  762.55  1592.9  1617.41 742.21  1478.72 344.95  902.81  691.62  722.76  175.67  1405.06 423.9   1444.45 151.75  669.87  1564.18 577.72  1423.85 1571.76 1743.72 166.67  761.09  1525.25 1539.24 2232.71 761.34  837.32  140.48  1331.82 1395.59 855.83  372.57  129.42  447.4   1472.76 1051.44 1423.49 906.27  430.88  491.5   1151.42 1459.04 1432.42 848.47  1391.77 1639.46 374.65  883.39  1598.79 0.0     515.51  478.21  843.83  1420.24 1492.67 588.54  1495.65 1614.31 229.2   1037.44 1083.09 919.12  444.85  669.89  392.48  1423.85 1506.5  1041.54 1376.25 868.78  839.86  86.12   1010.8  1030.18 917.61  530.95  744.69  1217.94 717.73  368.17  1536.6  1617.41 1620.06 454.81  462.45  988.53  785.35  662.11  1448.66 612.89  1600.54 1193.45 1600.54 704.86  660.34  1402.67 305.94  1514.72 667.15  2213.65 1476.09 1493.55 984.54  876.56  548.92  670.79  437.15  1636.43 862.15  425.49
53      654.15  658.52  313.86  1684.41 1591.91 683.3   1695.37 811.77  409.4   558.28  421.92  814.25  1379.56 999.95  1553.81 711.81  536.53  1708.33 800.45  1398.29 1505.51 1960.37 726.72  327.98  1499.75 1733.7  2449.36 702.43  811.82  700.53  1306.23 1603.53 829.08  948.62  689.47  314.06  1689.41 1025.94 1640.14 879.52  451.34  511.89  1125.92 1675.69 1649.07 420.8   1608.42 1613.96 950.7   434.7   1815.44 672.93  0.0     498.67  817.08  1578.56 1709.28 455.2   1470.15 1830.96 867.78  1011.94 548.75  1135.77 1083.43 176.48  511.87  1398.29 1481    1016.04 1634.13 842.03  346.45  688.28  985.3   1004.68 892.06  759.61  443.85  1192.44 934.37  820.38  1731.65 1591.91 1836.72 475.27  482.91  963.03  336.66  168.7   1665.31 337.54  1575.02 1167.94 1575.02 211.47  535.98  1619.32 896.86  1731.37 506.33  2430.3  1692.76 1710.2  535.85  851.06  590.47  177.38  754.59  1610.93 1078.8  654.15
