        1       2       3       4       5       6       7       8       9       10      11      12      13      14      15      16      17      18      19      20      21      22      23      24      25      26      27      28      29      30      31      32      33      34      35      36      37      38      39      40      41      42      43      44      45      46      47      48      49      50      51      52      53      54      55      56      57      58      59      60      61      62      63      64      65      66      67      68      69      70      71      72
43      521.64  1087.29 1214.81 1104.16 1142.53 993.25  1012.0  687.82  1051.29 1066.06 860.93  1265.96 1126.21 485.11  993.25  1260.12 831.91  1115.75 325.07  1359.87 1452.62 1511.17 999.16  735.09  1387.52 891.81  557.1   1113.77 586.56  1017.76 449.5   1156.16 42.08   910.51  1196.66 514.51  528.29  1311.87 819.66  726.92  711.75  858.1   0.0     1366.24 1146.38 1199.87 1245.95 547.02  1170.12 1236.12 1159.22 953.89  686.57  818.57  943.15  1193.86 1090.81 719.39  982.4   324.07  1149.25 1981.1  1243.56 1261    553     363.31  550.06  784.82  1207.11 1123.18 629.6   521.64
44      1290.86 462.33  1984.03 411.07  1911.75 542.86  564.35  1686.36 2064.46 444.55  1630.15 2042.92 394.24  874.74  542.86  241.26  1601.13 1884.97 1415.99 36.17   174.49  236.66  1768.3  1733.79 63.82   1103.06 1616.53 2126.94 1645.99 571.86  1540.42 2169.36 1390.83 618.94  341.49  1270.13 1150.98 2131.34 1588.88 1740.09 1710.39 1627.32 1402.74 0.0     376.35  411.81  287.9   1560.19 382.06  139.38  371.16  1967.06 698.2   772.33  1712.37 1963.08 420.34  1718.03 532.01  1054.08 266.17  702.89  476.13  232.61  1643.92 1104.89 1487.31 1797.99 1976.33 675.5   1004.31 1290.86
45      1062.43 475.28  1755.63 423.93  1683.35 301.25  717.37  1458.06 1836.06 202.94  1401.75 1814.45 407.1   646.34  301.25  254.12  1372.73 1656.57 1187.59 353.87  446.62  505.17  1539.98 1505.39 381.52  861.45  1388.13 1898.54 1417.59 330.25  1312.02 1940.96 1162.43 377.33  354.35  1038.13 909.33  1902.94 1360.48 1511.69 1481.99 1398.92 1174.43 360.24  0.0     198.13  300.76  1331.79 168.38  230.11  157.43  1738.66 469.86  530.72  1483.97 1734.68 178.73  1489.63 290.4   825.68  143.16  975.1   208.53  255     1415.52 876.4   1258.91 1569.59 1747.93 828.55  775.91  1062.43
46      1090.27 503     1783.44 451.65  1711.16 346.46  762.58  1485.87 1863.87 248.15  1429.56 1842.33 434.77  674.15  346.46  281.84  1400.52 1684.38 1215.4  381.59  474.34  532.89  1567.79 1533.2  409.18  906.66  1415.94 1926.35 1445.38 375.46  1339.83 1968.77 1190.24 422.54  382.02  1069.54 954.58  1930.75 1388.29 1539.5  1509.8  1426.73 1202.24 387.96  179.95  0.0     328.48  1359.6  41.09   257.75  30.16   1766.47 497.67  575.93  1511.78 1762.49 223.94  1517.44 335.61  853.49  170.97  1002.82 279.81  171.52  1443.33 904.3   1286.72 1597.4  1775.74 873.7   803.72  1090.27
47      1268.55 174.52  1961.72 123.17  1889.44 449.57  276.45  1596.17 1959.64 422.24  1607.84 2174.31 106.34  852.43  449.57  120.5   1578.82 1862.66 1272.8  308.34  401.08  459.64  1746.07 1643.5  335.99  812.51  1465.43 2022.12 1494.9  474.08  1397.23 2064.54 1184.16 366.92  53.59   996.32  867.56  2220.22 1566.57 1635.27 1620.1  1605.01 1196.11 314.71  354.04  389.5   0.0     1455.37 359.75  184.57  348.85  1862.24 675.91  488.91  1690.06 1940.77 398.03  1627.74 438.72  911.33  243.86  929.57  453.82  215.88  1500.73 962.14  1458.46 1693.09 1954.02 387.63  982     1268.55
48      340.11  1261    967.57  1277.87 895.29  1166.96 1185.71 395.88  759.4   1239.77 613.69  974.07  1299.92 620.34  1166.96 1395.28 584.67  868.51  528.2   1495.03 1587.78 1646.33 751.84  443.26  1522.68 1065.47 308.51  821.88  337.97  1191.47 436.0   864.3   503.04  1084.31 1370.37 811.88  702.0   1019.98 572.42  435.03  419.86  610.86  515.04  1501.4  1320.09 1335.03 1419.66 0.0     1305.28 1371.28 1294.38 662.0   821.73  992.28  695.91  946.62  1264.52 427.5   1156.11 497.78  1284.41 2116.26 1378.72 1396.16 537.16  537.02  276.43  492.93  959.87  1296.89 764.76  340.11
49      1120.02 532.74  1813.19 481.4   1740.91 376.21  792.33  1515.62 1893.62 277.9   1459.31 1872.08 464.57  703.9   376.21  311.59  1430.29 1714.13 1245.15 411.34  504.09  562.64  1597.44 1562.95 438.99  936.41  1445.69 1956.1  1475.15 405.21  1369.58 1998.45 1219.94 452.29  411.82  1099.29 984.33  1960.5  1417.94 1569.18 1539.55 1456.48 1231.99 417.71  209.7   29.75   358.13  1389.35 0.0     287.59  59.94   1796.22 527.42  605.68  1541.53 1792.15 253.69  1547.19 365.36  883.24  200.72  1032.57 309.56  201.27  1473.08 934.05  1316.47 1627.15 1805.49 903.51  833.47  1120.02
50      1151.57 323.08  1844.74 271.78  1772.46 403.5   425.06  1547.17 1925.17 305.26  1490.86 1903.63 254.95  735.45  403.5   101.97  1461.81 1745.68 1276.7  186.76  279.51  338.06  1629.09 1594.5  214.41  963.77  1477.21 1987.65 1506.7  432.57  1401.13 2030.07 1251.54 479.65  202.2   1130.84 1011.69 1992.05 1449.59 1600.8  1571.1  1488.03 1263.54 193.13  237.05  272.52  148.61  1420.9  242.77  0.0     231.87  1827.77 558.97  633.04  1573.08 1823.79 281.05  1578.74 392.72  914.79  126.88  807.99  336.92  93.24   1504.58 965.6   1348.02 1658.7  1837.04 536.24  865.02  1151.57
51      1130.92 543.63  1824.09 492.3   1751.81 387.11  803.23  1526.52 1904.52 288.8   1470.21 1882.96 475.47  714.8   387.11  322.49  1441.19 1725.03 1256.05 422.24  514.99  573.54  1608.44 1573.85 449.89  947.27  1456.59 1967.0  1486.05 416.11  1380.48 2009.42 1230.89 463.19  422.65  1110.19 995.23  1971.4  1428.94 1580.15 1550.45 1467.38 1242.89 428.61  220.6   40.65   369.13  1400.15 10.9    298.49  0.0     1807.12 538.32  616.58  1552.43 1803.14 264.59  1558.09 376.26  894.14  211.62  1043.47 320.46  212.17  1483.98 944.95  1327.37 1638.05 1816.39 914.41  844.37  1130.92
52      888.13  1809.02 884.79  1825.89 712.3   1714.98 1733.64 685.32  207.53  1787.79 963.53  422.2   1847.94 1168.36 1714.98 1943.3  968.19  685.52  1076.22 2043.05 2135.8  2194.35 725.34  732.65  2070.7  1613.54 600.9   270.01  570.64  1739.49 668.68  315.03  1050.99 1632.33 1918.39 1359.9  1249.98 468.02  913.83  571.52  709.21  994.38  1063.06 2049.42 1868.11 1883.05 1967.68 548.04  1853.3  1919.3  1842.4  0.0     1369.75 1540.3  1045.75 763.63  1812.54 716.89  1704.13 1045.8  1832.43 2664.28 1926.66 1944.18 769.83  1085.04 824.44  492.8   518.2   1844.91 1312.78 888.13
53      592.64  1021.03 1285.81 1037.9  1213.53 690.5   945.74  988.24  1366.24 592.19  931.93  1344.7  793.39  176.52  690.5   640.41  902.91  1186.75 717.68  740.16  832.91  891.46  1070.16 1035.57 767.81  825.55  918.31  1428.72 947.77  719.5   842.2   1471.14 692.61  766.58  740.64  571.91  462.03  1433.12 890.66  1041.87 1012.17 929.1   704.61  746.53  523.9   580.14  687.05  861.97  550.41  616.41  539.51  1268.84 0.0     752.31  1014.14 1264.79 567.98  1019.81 679.65  355.86  529.54  1361.39 623.85  641.29  945.7   406.67  789.09  1099.77 1278.07 1056.92 306.09  592.64
54      939.79  417.7   1632.96 434.65  1560.68 323.74  342.49  1107.26 1470.73 396.55  1279.08 1685.4  456.7   583.56  323.74  730.99  1249.98 1533.9  783.89  830.74  923.45  982.04  1417.31 1154.59 858.39  478.99  976.54  1533.21 1006.0  348.25  908.32  1575.63 695.25  241.09  527.15  507.41  378.65  1731.31 1237.81 1146.36 1131.19 1276.25 707.2   837.11  476.87  675.0   576.44  966.46  645.25  706.9   634.35  1373.33 675.73  0.0     1361.3  1612.01 421.3   1138.83 312.89  422.42  620.12  1434.54 685.49  731.87  1011.82 473.23  969.55  1204.26 1625.26 453.67  713.13  939.79
55      443.52  1618.63 624.3   1635.5  552.08  1524.59 1543.34 448.97  924.2   1462.54 66.84   683.25  1657.55 735.8   1524.59 1510.76 241.46  525.28  887.08  1610.51 1703.26 1761.81 408.71  496.3   1638.16 1423.15 773.94  846.65  803.44  1589.85 901.48  1060.25 861.92  1441.94 1610.99 1169.51 1059.63 771.67  229.21  630.97  472.9   267.65  873.92  1616.88 1394.34 1450.51 1557.4  465.49  1420.76 1486.75 1409.86 857.95  937.21  1349.91 0.0     603.41  1438.33 480.54  1513.74 855.41  1399.89 2231.71 1494.2  1511.64 1002.63 894.65  567.01  688.88  616.66  1654.52 880.24  443.52
56      748.28  1923.33 347.03  1940.2  32.27   1829.29 1848.04 753.67  583.58  1767.24 585.52  370.97  1962.25 1040.52 1829.29 1815.46 463.27  63.09   1191.78 1915.21 2007.96 2066.51 225.33  801.0   1942.86 1727.85 1078.68 531.03  1108.14 1894.55 1206.18 897.51  1166.62 1746.64 1915.68 1474.21 1364.33 431.05  408.91  935.61  777.6   489.46  1178.62 1921.58 1699.04 1755.21 1862.1  770.1   1725.46 1791.46 1714.56 744.58  1241.91 1654.61 667.72  0.0     1743.03 785.24  1818.44 1160.11 1704.59 2536.44 1798.9  1816.34 1307.33 1199.35 871.71  993.58  308.23  1959.22 1184.94 748.28
57      1118.03 447.07  1811.2  463.94  1738.92 152.68  568.8   1513.63 1852.88 54.37   1457.32 1870.09 462.67  701.91  152.68  309.69  1428.3  1712.14 1166.04 409.44  502.19  560.74  1595.55 1560.96 437.09  712.88  1358.69 1915.36 1388.11 181.68  1290.47 1957.78 1077.4  228.76  409.92  889.56  760.8   1958.51 1416.05 1528.51 1537.56 1454.49 1089.4  415.81  55.57   253.7   356.33  1348.54 223.95  285.69  213.05  1755.48 525.41  382.15  1539.54 1790.25 0.0     1545.2  141.83  804.57  198.78  1030.67 264.17  310.57  1393.97 855.38  1314.48 1586.41 1803.5  679.92  831.48  1118.03
58      650.49  1598.75 963.65  1615.66 891.37  1504.71 1523.46 173.18  827.63  1577.52 609.77  1022.54 1637.67 942.73  1504.71 1717.67 580.75  864.59  865.95  1817.41 1910.17 1968.72 748.0   222.4   1845.07 1403.21 646.26  890.11  675.72  1529.22 773.71  932.55  840.72  1422.06 1708.12 1149.63 1039.75 1110.96 568.5   503.26  195.29  606.94  852.79  1823.8  1657.84 1657.42 1757.41 337.71  1627.67 1693.67 1616.77 730.23  1144.12 1330.03 692.08  942.7   1602.27 0       1493.86 835.53  1606.8  2438.65 1701.11 1718.55 874.91  874.77  614.18  561.16  955.95  1634.64 1087.06 650.49
59      1226.41 383.11  1919.64 399.98  1847.36 10.88   504.84  1425.45 1788.92 83.69   1565.76 1978.46 422.03  810.27  10.88   418.13  1536.74 1820.58 1102.08 517.88  610.53  669.18  1703.99 1472.78 545.53  648.92  1294.73 1851.4  1324.19 117.72  1226.51 1893.82 1013.44 164.8   518.36  825.57  696.84  2066.95 1524.49 1464.55 1449.31 1562.93 1025.44 524.25  164.01  362.14  464.77  1284.65 332.39  394.13  321.49  1691.52 633.87  318.19  1647.98 1898.61 108.44  1457.02 0.0     740.61  307.26  1139.11 372.63  419.01  1330.01 791.42  1287.74 1522.45 1911.94 616.02  939.92  1226.41
60      608.63  763.22  1301.8  780.09  1229.52 669.18  687.93  776.1   1139.57 741.99  947.92  1354.24 802.14  269.73  669.18  935.54  918.9   1202.74 452.73  1035.29 1128.04 1186.59 1086.15 823.43  1062.89 567.74  645.38  1202.05 674.84  693.69  577.16  1244.47 501.94  586.53  872.59  314.1   204.22  1400.15 906.65  815.2   800.03  945.09  513.94  1041.66 822.25  875.29  921.88  635.3   845.54  911.54  834.64  1042.17 361.99  494.5   1030.14 1280.85 766.74  807.67  658.32  0       824.67  1656.52 918.98  936.33  680.66  142.07  638.39  873.07  1294.1  799.11  399.34  608.63
61      1024.69 420.39  1717.86 369.05  1645.58 276.69  692.81  1420.26 1798.29 178.38  1363.98 1776.75 352.22  608.57  276.69  199.2   1334.96 1618.8  1149.82 298.99  391.74  450.29  1502.21 1467.62 326.59  836.89  1350.36 1860.77 1379.82 305.69  1274.25 1903.19 1124.65 352.77  299.46  1003.96 884.81  1865.17 1322.71 1473.92 1444.22 1361.15 1136.66 305.36  110.09  145.64  245.88  1293.97 115.89  175.24  104.9   1700.89 432.09  506.16  1446.2  1696.91 154.17  1451.86 265.84  787.91  0.0     920.22  210.04  200.12  1377.75 838.72  1221.14 1531.77 1710.16 803.99  738.14  1024.69
62      2171.34 1601.94 2864.56 1291.6  2792.28 1423.39 1526.74 2566.99 2944.99 1325.08 2510.68 2923.45 1274.77 1755.25 1423.39 1121.79 2481.66 2765.5  2296.52 971.26  1134.44 1098.33 2648.91 2614.32 998.91  1817.57 2497.06 3007.47 2526.52 1452.39 2420.95 3049.89 2271.36 1499.47 1222.02 2105.47 1976.71 3011.87 2469.41 2620.62 2590.92 2507.85 2283.36 977.63  1256.88 1292.34 1168.43 2440.72 1262.59 1019.91 1251.69 2847.59 1578.79 1598.06 2592.81 2843.61 1300.87 2598.56 1412.54 1934.61 1146.7  0       1356.74 1113.06 2524.45 1985.42 2367.84 2678.52 2856.86 1637.92 1884.84 2171.34
63      1207.93 469.13  1901.1  486     1828.82 189.56  590.86  1511.47 1874.94 262.37  1547.22 1959.99 508.05  791.81  189.56  399.59  1518.2  1802.04 1188.1  499.31  592.09  650.64  1685.45 1558.8  526.99  734.94  1380.75 1937.42 1410.21 154.92  1312.53 1979.84 1099.46 250.82  499.82  911.62  782.86  2048.41 1505.95 1550.57 1535.4  1544.39 1111.46 505.71  243.81  343.67  446.27  1370.71 313.93  375.59  302.95  1777.54 615.33  404.21  1629.44 1880.15 287.12  1543.05 178.71  826.59  288.72  1120.54 0       400.47  1416.03 877.44  1404.38 1608.47 1893.43 702.04  921.43  1207.93
64      1217.4  395.45  1910.6  344.1   1838.32 469.43  497.38  1613.03 1991.03 371.12  1556.72 1969.49 327.27  801.31  469.43  174.29  1527.7  1811.54 1342.56 268.31  361.06  419.61  1694.95 1660.36 295.96  1029.63 1543.1  2053.51 1572.56 498.43  1466.99 2095.93 1317.4  545.51  274.52  1196.7  1077.55 2057.91 1515.45 1666.66 1636.96 1553.89 1329.4  274.68  302.92  228.16  220.93  1486.76 198.41  144.56  187.51  1893.63 624.83  698.9   1638.94 1889.65 346.91  1644.6  458.58  980.65  192.74  889.54  402.78  0       1570.49 1031.46 1413.88 1724.49 1902.9  608.56  930.88  1217.4
65      708.69  1328.64 1336.15 1345.51 1263.87 1234.6  1253.35 781.35  873.64  1307.41 982.27  1088.31 1367.56 726.53  1234.6  1501.47 953.16  1237.09 245.81  1601.22 1693.97 1752.52 1120.5  828.68  1628.87 791.8   360.27  936.12  355.7   1259.11 128.9   978.5   399.89  1151.92 1438.01 417.01  769.64  1134.22 940.96  820.45  805.28  979.44  411.89  1607.59 1387.73 1441.22 1487.3  640.55  1411.47 1477.47 1400.57 776.24  927.92  1059.92 1064.49 1315.2  1332.16 812.92  1223.75 565.42  1390.54 2222.45 1484.91 1502.35 0       604.66  645.01  607.17  1184.29 1364.53 870.95  708.69
66      561.45  810.53  1254.62 827.38  1182.34 716.47  735.31  728.92  1092.39 789.28  900.84  1307.06 849.51  317.11  716.47  982.92  871.72  1155.56 405.55  1082.58 1175.33 1233.88 1038.97 776.35  1110.23 615.12  598.2   1154.9  627.68  740.98  530.02  1197.31 380.39  633.82  919.98  361.39  251.51  1352.97 859.47  768.02  752.85  897.91  392.39  1088.95 869.6   922.58  969.17  588.12  892.91  958.83  881.93  994.99  409.28  541.85  982.96  1233.67 814.03  760.49  705.62  47.26   872.05  1703.81 966.27  983.71  633.5   0       591.21  825.92  1246.97 846.4   446.68  561.45
67      346.09  1311.51 973.59  1328.38 901.31  1217.47 1236.22 457.71  821.18  1290.28 619.71  1035.85 1350.43 638.37  1217.47 1413.31 590.69  874.53  578.71  1513.06 1605.81 1664.32 757.85  505.04  1540.71 1116.03 361.18  883.66  390.64  1241.98 488.68  926.08  553.55  1134.77 1420.88 862.35  752.51  1081.76 578.44  496.81  481.64  616.88  565.55  1519.43 1296.89 1353.06 1459.95 316.91  1323.31 1389.31 1312.41 723.78  839.76  1042.79 701.93  952.54  1315.03 489.28  1206.62 548.29  1302.44 2134.29 1396.75 1414.19 589.83  587.53  0       554.71  965.89  1347.4  782.79  346.09
68      1078.05 1998.88 1077.31 2015.81 904.82  1904.9  1923.56 875.24  400.05  1977.71 1153.45 614.72  2037.86 1358.28 1904.9  2133.22 1160.67 878.01  1266.14 2232.97 2325.72 2384.27 917.86  922.57  2260.62 1803.46 790.82  462.53  760.56  1929.41 858.6   504.95  1240.98 1822.25 2108.31 1549.82 1439.94 660.63  1106.35 761.41  899.17  1186.9  1252.98 2239.34 2058.03 2072.97 2157.6  737.96  2043.22 2109.22 2032.32 302.65  1559.67 1730.22 1235.67 956.15  2002.46 906.81  1894.05 1235.69 2022.35 2854.2  2116.58 2134.1  959.75  1274.96 1014.37 0       710.79  2034.83 1502.7  1078.05
69      780.51  1955.65 441.9   1972.52 264.2   1861.61 1880.36 785.99  363.71  1799.56 617.84  122.69  1994.57 1072.84 1861.61 1847.78 495.59  237.42  1224.1  1947.53 2040.28 2098.83 252.74  833.32  1975.18 1760.16 1111.0  286.17  957.72  1926.87 1055.76 702.11  1198.94 1778.96 1948.01 1506.53 1396.65 211.18  441.23  968.0   809.92  521.78  1210.94 1953.9  1731.36 1787.53 1894.42 802.43  1757.78 1823.78 1746.88 549.18  1274.23 1686.93 700.06  315.53  1775.27 817.53  1850.76 1192.43 1736.91 2568.75 1831.22 1848.66 1156.91 1231.67 904.03  879.88  0       1991.54 1217.26 780.51
70      1222.87 135.62  1916.04 152.49  1843.76 440.8   34.19   1390.34 1753.81 513.59  1562.16 1968.48 174.54  866.64  440.8   365.2   1533.14 1816.98 1066.97 553.04  645.79  704.3   1700.39 1437.67 580.69  606.68  1259.65 1816.29 1289.08 465.29  1191.4  1858.72 978.33  358.13  244.99  790.55  661.73  2014.39 1520.89 1429.44 1414.27 1559.33 990.33  559.41  593.91  792.04  294.28  1249.6  762.29  429.25  751.39  1656.41 958.81  283.08  1644.38 1895.09 538.43  1421.91 429.93  705.5   488.56  1314.11 802.53  460.58  1294.9  756.31  1252.63 1487.38 1908.34 0       996.21  1222.87
71      491.64  1016.62 1184.71 1033.49 1112.62 896.03  941.33  887.24  1265.24 797.79  830.93  1243.76 1055.61 75.49   896.03  846.0   801.98  1085.73 616.81  945.69  1038.44 1096.99 969.16  934.66  973.34  821.14  817.31  1327.72 846.77  925.02  741.28  1370.14 591.61  839.93  946.17  567.5   457.62  1332.12 789.74  940.87  911.17  828.16  603.61  952.1   729.55  785.73  892.58  760.97  755.95  821.94  745.04  1167.84 272.39  747.9   913.15  1163.86 773.56  918.86  885.19  351.5   735.12  1566.92 829.38  846.82  844.7   402.19  688.09  998.77  1177.11 1052.55 0       491.64
72      0.0     1175.05 886.79  1191.92 814.53  1081.01 1099.76 589.24  979.31  1018.96 532.93  945.7   1213.97 292.2   1081.01 1067.18 503.91  787.75  443.5   1166.93 1259.68 1318.23 671.16  636.57  1194.58 979.57  519.31  1041.79 548.77  1146.27 567.93  1084.21 418.34  998.36  1167.41 725.91  616.05  1034.12 491.62  654.94  613.17  530.1   430.34  1173.3  950.71  1006.93 1113.82 475.04  977.18  1043.18 966.28  881.91  493.63  906.33  615.09  865.86  994.7   620.81  1070.16 411.83  956.31  1788.16 1050.62 1068.06 671.43  451.07  390.09  712.84  879.11  1210.94 436.66  0.0
