        1       2       3       4       5       6       7       8       9       10      11      12      13      14      15      16      17      18      19      20      21      22      23      24      25      26      27      28      29      30      31      32      33      34      35      36      37      38      39      40      41      42      43      44      45      46      47      48      49      50      51      52      53      54      55      56      57      58      59      60      61      62      63      64      65      66      67      68      69      70      71      72      73      74      75      76      77      78      79      80      81      82      83      84      85      86      87      88      89      90      91      92
33      368.68  1376.19 1628.42 1416.0  1391.91 1535.67 1557.56 1563.32 1402.29 1542.04 1411.92 1421.97 1325.05 783.11  846.06  692.42  859.81  458.76  556.14  613.14  699.1   849.45  624.24  1094.67 1348.31 207.75  1582.71 1438.9  261.28  81.78   187.83  66.43   0.0     84.37   73.31   95.65   660.98  862.37  1515.01 1560.66 1560.66 780.57  474.2   455.88  705.8   421.46  699.23  1479.85 648.23  390.65  1482.56 476.93  531.79  471.07  406.73  520.94  400.25  994.69  338.02  776.77  404.65  1468.5  535.82  1136.73 799.08  398.06  1506.91 613.12  1686.97 1319.42 954.05  1543.79 685.46  377.87  1449.75 985.41  791.72  860.86  605.36  1374.33 1338.75 2156.9  1419.36 1436.8  927.79  819.79  492.17  614.04  469.23  1579.68 805.4   368.68
34      394.93  1402.38 1654.61 1442.2  1418.1  1561.86 1583.75 1589.51 1428.48 1568.23 1438.11 1448.16 1351.24 809.3   872.25  718.61  885.93  484.95  582.33  639.33  725.33  875.71  650.43  1120.86 1374.5  233.94  1608.9  1465.08 287.38  107.97  214.02  92.62   26.19   0       99.5    11.28   687.17  888.56  1541.2  1586.85 1586.85 806.76  500.39  482.17  731.99  447.65  725.42  1506.04 674.32  416.84  1508.75 503.12  557.93  497.2   432.92  547.16  426.44  1020.88 364.21  802.96  430.84  1494.69 562.01  1162.92 825.27  424.25  1533.1  639.31  1713.16 1345.69 980.24  1569.98 711.65  403.98  1475.94 1011.6  817.91  887.05  631.55  1400.52 1365.03 2183.09 1445.55 1462.99 953.98  846     518.36  640.23  495.39  1605.87 831.57  394.93
35      405.99  1413.44 1665.67 1453.24 1429.16 1572.92 1594.81 1600.57 1439.54 1579.29 1449.17 1459.22 1362.3  820.36  883.31  729.67  896.99  496.01  593.31  650.39  736.31  886.77  661.49  1131.92 1385.54 245.0   1619.96 1476.15 298.53  119.03  225.08  103.68  37.25   11.06   0       22.34   698.23  899.62  1552.26 1597.91 1597.91 817.82  511.43  493.23  743.05  458.71  736.48  1517.1  685.38  427.9   1519.81 514.08  569.0   508.32  443.98  558.22  437.5   1031.94 375.27  814.02  441.9   1505.75 573.07  1173.98 836.33  435.31  1544.16 650.37  1724.22 1356.75 991.3   1581.04 722.71  415.12  1487    1022.66 828.97  898.11  642.61  1411.58 1376.09 2194.15 1456.61 1474.05 965.04  857.06  529.42  651.29  506.48  1616.93 842.65  405.99
36      383.59  1391.1  1643.33 1430.92 1406.82 1550.58 1572.47 1578.23 1417.2  1556.95 1426.83 1436.88 1339.96 798.02  860.97  707.31  874.65  473.67  571.05  628.05  714.05  864.43  639.15  1109.58 1363.22 222.6   1597.62 1453.81 276.11  96.69   202.74  81.34   14.91   99.2    88.22   0       675.89  877.28  1529.92 1575.57 1575.57 795.48  489.11  470.89  720.68  436.37  714.14  1494.76 663.05  405.48  1497.47 491.84  546.7   485.98  421.64  535.85  415.16  1009.6  352.93  791.68  419.56  1483.41 550.73  1151.59 813.99  413.03  1521.82 628.03  1701.88 1334.41 968.96  1558.7  700.37  392.78  1464.66 1000.23 806.63  875.67  620.27  1389.24 1353.75 2171.81 1434.27 1451.71 942.7   834.74  507.08  628.95  484.14  1594.59 820.25  383.59
37      416.13  738.54  990.79  778.39  754.29  898.02  919.88  925.7   764.67  904.42  774.3   784.35  687.43  1092.34 1155.29 1281.87 1271.97 767.99  865.37  922.37  741.81  578.55  1256.62 519.86  773.5   840.13  1007.9  837.48  893.66  714.16  737.28  698.81  752.6   726.41  715.35  737.69  0.0     224.75  877.39  985.85  985.85  303.81  327.96  1088.36 748.47  859.07  1252.22 842.23  957.36  685.47  844.94  1109.31 572.3   1103.45 1039.11 238.2   1032.63 406.67  970.4   1189.74 1037.03 893.69  1168.2  561.86  528.11  835.67  869.29  653.63  1049.35 681.88  379.24  968.98  414.49  1010.25 848.39  1294.64 834.39  286.05  914.59  799.52  701.22  1519.28 781.74  799.18  769.2   354.62  612.59  923.27  1101.61 1004.87 167.78  416.13
38      592.64  580.68  832.91  620.5   596.4   740.16  762.05  767.81  606.78  746.53  616.41  626.46  529.54  1268.84 1331.79 1458.34 1448.47 944.49  1041.87 1098.87 918.31  755.05  1433.12 571.91  825.55  1016.63 793.39  679.65  1070.16 890.66  913.68  875.31  929.1   902.91  891.85  914.19  176.52  0.0     719.5   1037.9  1037.9  355.86  504.46  1264.79 924.97  1035.57 1428.72 684.34  1133.86 861.97  687.05  1285.81 748.8   1279.95 1215.61 414.7   1209.13 458.72  1146.9  1366.24 1213.53 945.74  1344.7  613.97  704.61  1012.17 711.4   830.13  891.46  523.9   431.29  1021.03 590.99  1186.75 690.5   1471.14 1010.89 338.1   1091.09 773.81  543.33  1361.39 623.85  641.29  945.7   406.67  789.09  1099.77 1278.07 1056.92 306.09  592.64
39      1249.59 442.67  694.83  482.49  458.39  602.15  624.04  629.8   468.77  608.52  478.4   488.45  391.53  1683.13 1746.08 1872.58 1862.76 1358.78 1456.16 1513.16 1286.34 1130.97 2041.11 817.21  640.53  1673.58 413.64  84.3    1727.11 1547.61 1570.73 1532.26 1586.05 1559.86 1548.8  1571.14 894.62  718.11  0.0     391.59  391.59  732.22  1161.41 1921.81 1293.0  1464.3  1843.01 546.33  1548.15 1276.26 549.04  1942.76 1112.12 1936.9  1872.56 1079.2  1866.08 813.63  1803.85 1780.53 1870.48 496.45  1995.2  840.39  1017.05 1440.99 573.39  1193.45 753.45  248.28  651.53  374.72  1005.25 1843.7  95.15   1885.43 1378.92 673.44  1505.38 163.62  217.68  1223.38 456.9   503.28  1321.62 783.03  1279.35 1514.06 1935.06 607.63  1024.19 1249.59
40      1344.41 266.98  493.3   192.8   256.79  400.55  422.44  428.13  267.17  406.92  276.76  286.85  336.07  1777.95 1840.9  1967.48 1957.58 1453.6  1550.98 1607.98 1381.16 1225.79 2135.93 911.97  728.22  1768.38 22.05   354.43  1821.93 1642.43 1665.55 1627.08 1680.87 1654.68 1643.62 1665.96 988.18  768.16  389.79  0       0       827.04  1256.23 2016.63 1387.76 1559.21 1937.83 139.74  1642.97 1371.08 141.75  2037.58 1206.94 2031.72 1967.38 1174.02 1960.9  908.45  1898.67 1875.35 1965.3  192.16  2090.02 935.21  1111.87 1535.81 116.56  1288.27 551.83  518.41  746.35  90.23   1100.1  1938.52 365.28  1980.25 1473.74 768.26  1600.2  289.86  487.81  1021.78 546.11  308.09  1416.44 877.85  1374.17 1608.88 2029.88 303.34  1117.75 1344.41
41      1344.41 266.98  493.3   192.8   256.79  400.55  422.44  428.13  267.17  406.92  276.76  286.85  336.07  1777.95 1840.9  1967.48 1957.58 1453.6  1550.98 1607.98 1381.16 1225.79 2135.93 911.97  728.22  1768.38 22.05   354.43  1821.93 1642.43 1665.55 1627.08 1680.87 1654.68 1643.62 1665.96 988.18  768.16  389.79  0       0       827.04  1256.23 2016.63 1387.76 1559.21 1937.83 139.74  1642.97 1371.08 141.75  2037.58 1206.94 2031.72 1967.38 1174.02 1960.9  908.45  1898.67 1875.35 1965.3  192.16  2090.02 935.21  1111.87 1535.81 116.56  1288.27 551.83  518.41  746.35  90.23   1100.1  1938.52 365.28  1980.25 1473.74 768.26  1600.2  289.86  487.81  1021.78 546.11  308.09  1416.44 877.85  1374.17 1608.88 2029.88 303.34  1117.75 1344.41
42      608.63  875.74  1128.04 915.63  891.53  1035.29 1057.16 1062.89 901.91  1041.66 911.54  921.59  824.67  1042.17 1105.1  1231.63 1221.8  717.82  815.2   872.2   645.38  490.01  1400.15 314.1   567.74  1032.62 802.14  658.32  1086.15 906.65  929.77  891.3   945.09  918.9   907.84  930.15  269.73  361.99  693.69  780.09  780.09  0       520.45  1280.85 652.04  823.43  1202.05 919.83  907.19  635.3   921.88  1301.8  471.16  1295.92 1231.6  438.24  1225.12 214.12  1162.89 1139.57 1229.52 687.93  1354.24 356.16  513.94  800.03  896.65  552.49  1186.59 822.25  173.48  763.22  364.32  1202.74 669.18  1244.47 737.96  80.29   864.42  593.76  791.71  1656.52 918.98  936.33  680.66  142.07  638.39  873.07  1294.1  799.11  399.34  608.63
43      88.18   1095.63 1347.86 1135.45 1111.35 1255.11 1277.0  1282.76 1121.73 1261.48 1131.36 1141.41 1044.49 776.45  839.4   965.98  956.08  452.1   549.48  606.48  413.85  568.96  928.66  814.11  1067.75 512.1   1302.15 1158.34 565.7   386.19  409.32  370.85  424.64  398.45  387.34  409.73  380.37  581.81  1234.45 1280.1  1280.1  500.01  0.0     760.4   420.51  531.11  936.33  1199.29 641.47  369.58  1202.0  781.35  244.34  775.49  711.15  240.47  704.67  714.13  642.44  873.85  709.07  1187.94 840.24  856.17  518.52  507.71  1226.35 325.67  1406.41 1038.88 673.49  1263.23 404.9   682.29  1169.19 978.75  506.43  580.3   598.7   1093.77 1058.28 1876.34 1138.8  1156.24 642.5   539.25  284.63  607.38  773.65  1299.12 524.84  88.18
44      748.28  1755.73 2007.96 1795.55 1771.45 1915.21 1937.1  1942.86 1781.83 1921.58 1791.46 1801.51 1704.59 744.58  807.53  524.22  666.49  838.3   935.61  992.68  1078.68 1229.06 431.05  1474.21 1727.85 520.0   1962.25 1818.44 225.33  408.91  567.37  346.84  489.46  463.27  452.21  474.55  1040.52 1241.91 1894.55 1940.2  1940.2  1160.11 853.74  0.0     1085.34 801.0   531.03  1859.39 1027.67 770.1   1862.1  347.03  911.33  107.8   43.51   900.49  180.47  1374.23 122.78  583.58  32.27   1848.04 370.97  1516.27 1178.62 777.6   1886.41 992.66  2066.51 1699.04 1333.59 1923.33 1065.0  63.09   1829.29 897.51  1171.26 1240.4  984.9   1753.87 1718.38 2536.44 1798.9  1816.34 1307.33 1199.35 871.71  993.58  308.23  1959.22 1184.94 748.28
45      616.22  1433.67 1685.9  1473.49 1449.39 1593.15 1615.04 1620.8  1459.77 1599.52 1469.4  1479.45 1382.53 681.35  744.27  870.88  860.98  630.6   727.98  427.72  267.8   282.3   1039.33 408.94  783.73  974.5   1359.49 1215.68 1028.03 848.53  871.58  833.18  886.97  860.78  849.72  872.06  718.46  919.85  1251.04 1337.44 1337.44 557.35  721.68  1222.73 0.0     736.21  841.23  1477.18 544.88  548.08  1479.23 1243.68 382.22  1237.82 1173.48 584.53  1167.0  771.47  1104.77 778.75  1171.4  1245.28 993.42  913.51  403.82  712.81  1454.0  463.55  1744.45 1379.66 730.83  1320.57 509.32  1144.62 1226.53 883.65  324.5   637.64  502.11  1151.11 1349.06 2214.38 1476.84 1494.28 221.99  596.59  552.54  512.28  1089.49 1356.46 862.88  616.22
46      543.71  1551.18 1803.41 1591.0  1566.9  1710.66 1732.55 1738.26 1577.28 1717.03 1586.91 1596.95 1500.04 623.47  686.42  813.0   803.1   299.12  396.5   453.5   539.5   796.47  1004.2  1042.87 1296.51 587.71  1530.91 1387.1  641.24  461.74  484.86  446.39  500.18  473.95  462.93  485.27  835.97  1037.36 1422.46 1508.86 1508.86 728.77  649.19  835.94  546.16  0.0     783.35  1648.6  488.49  230.94  1650.65 856.89  372.15  851.03  786.69  695.94  780.21  942.89  717.98  720.87  784.61  1416.7  915.77  1084.93 746.03  95.82   1625.42 453.48  1861.96 1551.08 902.25  1491.99 600.25  757.83  1397.95 825.76  632.08  809.06  445.72  1322.53 1520.48 2331.89 1594.35 1611.79 768.15  768.01  507.42  454.36  849.19  1527.88 980.39  543.71
47      1047.82 2043.31 2295.54 2083.13 2059.03 2202.79 2224.68 2230.44 2069.41 2209.16 2079.04 2089.09 1992.17 321.84  384.79  155.03  261.64  619.29  731.26  570.2   760.64  1273.24 348.98  1519.64 1773.28 880.26  2007.68 1863.87 580.74  769.23  927.69  707.16  849.78  823.59  812.53  834.87  1328.1  1529.49 1899.23 1985.63 1985.63 1205.54 1153.33 637.71  707.58  892.39  0.0     2125.3  605.19  707.78  2127.42 758.87  848.92  652.8   588.46  1194.17 458.14  1419.66 534.62  167.73  586.38  1893.47 277.6   1561.7  1222.8  868.99  2102.19 930.25  2354.0  2027.85 1379.02 1968.7  1077.02 559.6   1874.72 474.77  814.52  1285.83 560.25  1799.3  1997.25 2824.02 2086.48 2103.92 929.57  1244.78 984.19  652.54  373.67  2004.62 1472.52 1047.82
48      1221.02 127.24  353.56  53.06   117.05  260.81  282.7   288.46  127.43  267.18  137.06  147.11  196.33  1897.22 1960.17 2086.75 2076.85 1572.87 1670.25 1727.23 1546.69 1383.43 2061.5  1200.29 1033.22 1644.97 225.95  462.17  1698.54 1519.04 1542.16 1503.69 1557.48 1531.29 1520.23 1542.53 804.83  628.41  502.02  242.78  242.78  984.24  1132.84 1893.24 1553.35 1663.95 2057.1  0.0     1762.24 1490.35 119.61  1914.19 1377.18 1908.33 1843.99 1043.08 1837.51 1087.1  1775.28 1994.62 1841.91 396.06  1973.08 1139.11 1332.99 1640.55 143.96  1458.51 412.11  306.51  950.17  294.13  1219.37 1815.13 473.02  2099.52 1639.27 966.48  1719.47 556.33  325.85  882.04  406.37  168.35  1574.08 1035.05 1417.47 1728.15 1906.49 507.16  934.47  1221.02
49      503.77  1464.17 1716.39 1503.98 1479.88 1623.61 1645.57 1651.2  1490.3  1630.01 1499.89 1509.94 1413.02 566.18  629.13  755.71  745.81  361.64  473.61  312.55  155.45  384.69  924.21  511.33  1194.13 861.99  1428.53 1284.72 915.53  736.08  759.24  720.76  774.52  748.33  737.27  759.61  748.95  950.34  1320.08 1406.48 1406.48 626.39  609.23  1110.28 102.39  623.76  726.06  1546.28 0.0     435.63  1548.27 1131.23 269.85  1125.37 1061.03 615.02  1054.55 840.51  992.32  663.58  1058.95 1314.32 878.25  982.55  506.13  600.36  1523.04 351.1   1774.94 1448.7  799.87  1389.61 497.87  1032.17 1295.57 768.48  209.39  706.68  386.94  1220.15 1418.14 2244.87 1507.42 1524.77 324.38  665.63  440.09  397.11  974.27  1425.5  893.37  503.77
50      340.11  1335.55 1587.78 1375.37 1351.27 1495.03 1516.92 1522.68 1361.65 1501.4  1371.28 1381.33 1284.41 662.0   724.95  851.53  841.63  337.65  435.03  492.03  308.51  565.48  1019.98 811.88  1065.47 698.38  1299.92 1156.11 751.84  572.42  595.54  557.07  610.86  584.67  573.59  595.95  620.34  821.73  1191.47 1277.87 1277.87 497.78  445.57  946.62  315.17  443.26  821.88  1417.61 527.02  0.0     1419.66 967.57  141.16  961.71  897.37  486.41  890.89  711.9   828.66  759.4   895.29  1185.71 974.07  853.94  515.04  419.86  1394.43 222.49  1646.33 1320.09 671.26  1261    369.26  868.51  1166.96 864.3   401.09  578.07  484.25  1091.54 1289.49 2116.26 1378.72 1396.16 537.16  537.02  276.43  492.93  959.87  1296.89 764.76  340.11
51      1268.55 174.77  401.08  100.59  164.58  308.34  330.23  335.99  174.96  314.71  184.57  194.61  243.86  1862.24 1925.19 2051.77 2041.87 1537.89 1635.27 1692.27 1465.43 1310.08 2220.22 996.32  812.51  1692.54 106.34  438.72  1746.07 1566.57 1589.69 1551.22 1605.01 1578.82 1567.76 1590.1  852.43  675.91  474.08  123.17  123.17  911.33  1180.37 1940.77 1472.11 1643.5  2022.12 47.53   1727.26 1455.37 0.0     1961.72 1291.23 1955.86 1891.52 1090.61 1885.04 992.74  1822.8  1959.64 1889.44 276.45  2174.31 1019.5  1196.11 1620.1  24.35   1372.56 459.64  354.04  830.64  174.52  1184.39 1862.66 449.57  2064.54 1558.03 852.55  1684.49 374.15  373.38  929.57  453.82  215.88  1500.73 962.14  1458.46 1693.09 1954.02 387.63  982     1268.55
52      767.26  1774.8  2027.03 1814.62 1790.52 1934.28 1956.17 1961.93 1800.9  1940.65 1810.53 1820.58 1723.66 863.84  926.79  652.53  785.77  857.31  954.75  1011.75 1097.65 1248.13 550.31  1493.28 1746.92 539.07  1981.32 1837.51 244.38  427.98  586.44  365.84  508.53  482.34  471.28  493.62  1059.59 1260.98 1913.54 1959.27 1959.27 1179.18 872.81  355.44  1104.41 820.07  659.34  1878.46 1046.74 789.18  1881.17 0.0     930.4   370.55  306.21  919.56  299.73  1393.3  237.5   702.84  304.13  1867.11 490.23  1535.34 1197.69 796.67  1905.52 1011.73 2085.56 1718.11 1352.66 1942.4  1084.07 277.3   1848.36 1016.77 1190.33 1259.47 1003.97 1772.94 1737.45 2555.51 1817.97 1835.41 1326.4  1218.42 890.78  1012.58 429.34  1978.21 1204.01 767.26
53      515.6   1194.39 1446.62 1234.21 1210.11 1353.83 1375.76 1381.52 1220.49 1360.24 1230.12 1240.17 1143.25 905.95  968.9   1095.41 1085.58 581.6   678.98  735.98  509.16  424.32  1263.93 670.72  924.29  939.63  1158.76 1014.95 993.15  813.66  836.74  798.31  852.1   825.91  814.85  837.14  479.18  680.57  1050.23 1136.71 1136.71 356.57  427.46  1187.86 515.82  687.21  1065.83 1276.45 770.97  499.08  1278.5  1208.81 0.0     1202.95 1138.61 345.25  1132.13 570.74  1069.9  1003.35 1136.53 1044.55 1218.02 712.78  373.88  663.81  1253.27 81.29   1505.17 1178.93 530.1   1119.81 228.1   1109.75 1025.8  1108.2  601.67  436.91  728.2   950.38  1148.33 1975.1  1237.56 1255    614.97  395.86  502.17  736.88  1201.11 1155.73 623.6   515.6
54      895.09  1902.54 2154.77 1942.36 1918.26 2062.02 2083.87 2089.67 1928.64 2068.39 1938.27 1948.32 1851.4  891.39  954.34  671.03  813.36  985.11  1082.49 1139.49 1225.49 1375.87 577.86  1621.02 1874.66 666.81  2109.06 1965.25 372.11  555.72  714.18  493.65  636.27  610.08  599.02  621.36  1187.33 1388.72 2041.36 2087.01 2087.01 1306.92 1000.55 146.81  1232.15 947.81  677.84  2006.2  1174.48 916.91  2008.91 493.84  1058.14 0.0     190.32  1047.29 327.28  1521.04 269.59  730.39  179.08  1994.85 517.71  1663.08 1325.43 924.41  2033.26 1139.47 2213.32 1845.85 1480.4  2070.14 1211.81 209.88  1976.1  1044.32 1318.07 1387.21 1131.71 1900.68 1865.19 2683.25 1945.71 1963.15 1454.14 1346.16 1018.45 1140.31 455.04  2106.03 1331.75 895.09
55      797.45  1804.97 2057.21 1844.8  1820.7  1964.46 1986.35 1992.11 1831.08 1970.83 1840.71 1850.71 1753.77 793.83  856.78  573.47  715.8   887.55  984.93  1041.93 1127.93 1278.31 480.3   1523.46 1777.1  569.25  2011.5  1867.69 274.58  458.16  616.57  396.09  538.71  512.44  501.46  523.8   1089.77 1291.16 1943.8  1989.45 1989.45 1209.36 902.97  49.25   1134.49 850.25  580.28  1908.64 1076.92 819.35  1911.35 396.28  960.58  64.34   0.0     949.79  229.72  1423.48 172.03  632.83  81.52   1897.29 420.22  1565.52 1227.87 826.85  1935.7  1041.91 2115.76 1748.29 1382.84 1972.58 1114.25 112.34  1878.54 946.76  1220.44 1289.65 1034.15 1803.12 1767.63 2585.69 1848.15 1865.59 1356.58 1248.58 920.96  1042.83 357.46  2008.47 1234.19 797.45
56      307.91  995.88  1248.11 1035.7  1011.6  1155.36 1177.25 1183.01 1021.98 1161.73 1031.61 1041.66 944.74  989.98  1052.93 1179.47 1169.61 665.63  763.01  820.01  633.58  476.19  1148.39 721.34  974.98  731.9   1209.38 1065.57 785.42  605.93  629.05  590.58  644.37  618.18  607.12  629.46  280.67  482.06  1100.93 1187.33 1187.33 407.24  219.73  980.13  640.24  750.84  1149.86 1099.54 855.0   583.11  1102.25 1001.08 418.97  995.19  930.88  0.0     924.4   621.36  862.17  1087.38 928.8   1095.17 1059.92 763.4   425.75  727.44  1126.6  500.3   1306.66 939.19  580.72  1170.44 312.13  902.02  1076.42 1192.28 726.16  487.53  812.23  1001.0  958.53  1776.59 1039.05 1056.49 666.84  446.48  504.36  820.91  993.38  1206.35 425.09  307.91
57      701.91  1709.34 1961.66 1749.25 1725.15 1868.81 1890.8  1896.56 1735.53 1875.28 1745.16 1755.21 1658.29 688.86  751.81  468.5   610.83  792.0   889.35  946.38  1032.38 1182.76 375.33  1427.89 1681.55 473.7   1915.95 1772.14 179.03  362.61  521.04  300.48  443.16  416.97  405.91  428.25  994.22  1195.61 1848.25 1893.9  1893.9  1113.81 807.37  179.57  1039.04 754.7   475.31  1813.09 981.37  723.89  1815.8  300.73  865.03  194.64  130.32  854.18  0.0     1327.93 76.48   527.86  128.24  1801.74 315.22  1469.97 1132.32 731.3   1840.15 946.36  2020.21 1652.74 1287.29 1877.03 1018.7  101.46  1782.99 841.79  1124.96 1194.1  938.6   1707.57 1672.08 2490.14 1752.6  1770.02 1261.03 1153.05 825.41  947.28  252.51  1912.92 1138.64 701.91
58      711.83  953.6   1205.83 993.42  969.32  1113.08 1134.95 1140.73 979.7   1119.45 989.33  999.38  902.46  1145.37 1208.32 1334.9  1325.0  820.99  918.4   975.4   748.58  593.24  1503.35 385.93  639.64  1135.74 873.97  730.21  1189.35 1009.85 1032.97 994.5   1048.29 1022.1  1011.04 1033.38 347.61  439.78  765.52  851.94  851.94  194.46  623.65  1384.05 755.24  926.63  1305.25 991.66  1010.39 738.5   993.71  1405.0  574.36  1399.14 1334.8  541.44  1328.32 0.0     1266.09 1242.77 1332.72 759.77  1457.44 427.99  585.77  903.23  968.48  655.69  1264.38 894.13  245.31  835.05  467.52  1305.94 741.01  1347.67 841.16  152.12  967.62  665.59  863.58  1734.31 996.77  1014.21 783.86  245.27  741.59  976.3   1397.3  870.94  477.18  711.83
59      625.42  1632.95 1885.18 1672.77 1648.67 1792.43 1814.32 1820.08 1659.05 1798.8  1668.68 1678.73 1581.81 780.5   843.45  510.68  678.0   715.52  812.9   869.9   955.9   1106.28 442.5   1351.43 1605.07 397.22  1839.47 1695.66 102.55  286.13  444.59  224.06  366.68  340.45  329.43  351.77  917.74  1119.13 1771.77 1817.42 1817.42 1037.33 730.96  249.66  962.54  678.22  517.49  1736.61 904.89  647.32  1739.24 224.25  788.55  264.75  200.41  777.71  193.93  1251.45 0.0     595.03  198.33  1725.18 354.08  1393.49 1055.84 654.82  1763.58 869.88  1943.73 1576.26 1210.81 1800.55 942.22  171.55  1706.51 933.43  1048.48 1117.62 862.12  1631.09 1595.6  2413.66 1676.12 1693.56 1184.55 1076.52 748.9   870.75  287.42  1836.44 1062.16 625.42
60      1045.59 2046.01 2298.26 2085.85 2061.75 2205.51 2227.4  2233.16 2072.13 2211.79 2081.76 2091.81 1994.89 324.56  387.51  92.13   264.32  622.01  733.98  572.92  763.36  1275.96 286.05  1522.36 1776    817.39  2010.4  1866.59 517.81  706.28  864.76  644.23  786.85  760.66  749.6   771.84  1330.82 1532.21 1901.95 1988.35 1988.35 1208.26 1151.13 574.78  710.3   895.11  62.48   2128.09 607.91  710.5   2130.14 695.94  851.64  589.87  525.53  1196.89 395.21  1422.38 471.69  0.0     523.45  1896.19 214.67  1564.42 1225.52 871.71  2104.86 932.97  2356.81 2030.57 1381.74 1971.48 1079.74 496.58  1877.44 477.49  817.24  1288.55 562.97  1802.02 1999.97 2826.74 2089.2  2106.64 932.29  1247.5  986.91  655.26  310.66  2007.37 1475.24 1045.59
61      715.96  1723.5  1975.73 1763.32 1739.22 1882.98 1904.87 1910.63 1749.6  1889.35 1759.23 1769.28 1672.31 712.35  775.3   491.99  634.32  806.07  903.45  960.45  1046.45 1196.83 398.82  1441.98 1695.58 487.77  1930.02 1786.21 193.1   376.67  535.14  314.61  457.23  431.04  419.89  442.32  1008.29 1209.68 1862.32 1907.97 1907.97 1127.88 821.51  118.13  1053.11 768.77  498.8   1827.16 995.44  737.87  1829.87 314.8   879.1   133.2   68.88   868.26  148.24  1342.0  90.5    551.35  0.0     1815.81 338.74  1484.04 1146.39 745.37  1854.22 960.43  2034.28 1666.78 1301.36 1891.1  1032.77 30.86   1797.06 865.26  1139.03 1208.17 952.67  1721.64 1686.15 2504.21 1766.67 1784.11 1275.1  1167.12 839.48  961.35  275.91  1926.99 1152.64 715.96
62      1334.05 530.65  756.97  456.47  520.46  664.22  686.06  691.87  530.84  670.59  540.47  550.52  599.74  1767.59 1830.54 1957.1  1947.22 1443.24 1540.62 1597.6  1370.8  1215.43 2125.57 901.67  717.86  1758.04 285.72  541.11  1811.57 1632.05 1655.19 1616.72 1670.51 1644.32 1633.26 1655.6  977.75  1069.99 576.47  263.67  263.67  816.68  1245.87 2006.27 1377.46 1548.85 1927.47 403.41  1632.61 1360.72 405.46  2027.22 1196.58 2021.36 1957.02 1163.66 1950.54 898.09  1888.31 1864.99 1954.94 0.0     2079.66 924.85  1101.51 1525.45 380.23  1277.91 815.52  705.09  735.99  246.8   1089.74 1928.16 551.96  1969.89 1463.38 757.9   1589.84 476.54  674.49  1425.29 913.71  571.68  1406.08 867.49  1363.81 1598.52 2019.52 111.18  1107.39 1334.05
63      830.9   1838.45 2090.68 1878.27 1854.17 1997.93 2019.82 2025.58 1864.55 2004.3  1874.18 1884.23 1787.31 583.73  646.68  313.91  481.23  921.02  1018.4  832.09  1161.39 1311.78 245.73  1556.93 1810.57 602.72  2044.97 1901.16 303.14  491.63  650.09  429.56  572.18  545.99  534.93  557.27  1123.24 1324.63 1977.27 2022.92 2022.92 1242.83 936.46  365.93  969.47  883.72  320.72  1942.11 867.08  852.84  1944.82 492.3   994.05  381.02  316.68  983.21  186.36  1456.95 262.84  398.26  314.6   1930.76 0.0     1598.99 1261.34 860.23  1969.17 1075.38 2149.23 1781.7  1416.31 2006.05 1147.72 287.82  1912.01 736.61  1253.98 1323.12 822.14  1836.59 1801.1  2619.16 1881.62 1899.06 1191.46 1282.07 954.43  914.43  96.07   2041.94 1267.66 830.9
64      912.38  1162.14 1414.37 1201.96 1177.86 1321.62 1343.51 1349.27 1188.24 1327.99 1197.87 1207.92 1111.0  1345.92 1408.87 1535.45 1525.55 1021.52 1118.95 1175.95 949.13  793.76  1703.9  484.7   738.34  1336.35 958.43  814.62  1389.9  1210.36 1233.52 1195.05 1248.84 1222.65 1211.59 1233.93 556.15  648.32  849.98  936.38  936.38  395.01  824.2   1584.6  955.78  1127.18 1505.8  1076.12 1210.87 939.05  1078.17 1605.55 774.91  1599.69 1535.35 741.99  1528.87 476.42  1466.64 1443.32 1533.27 844.22  1657.99 0.0     684.54  1103.78 1052.94 856.24  1472.92 978.58  329.77  919.51  668.07  1506.4  825.47  1548.22 1041.71 336.23  1168.09 750.05  948.0   1936.27 1205.31 1222.75 984.41  445.82  942.08  1176.83 1597.85 955.4   685.72  912.38
65      521.64  1200.36 1452.62 1240.21 1216.11 1359.87 1381.76 1387.52 1226.46 1366.24 1236.12 1246.17 1149.25 953.89  1016.83 1143.42 1133.45 629.54  726.92  783.92  557.1   185.13  1311.87 514.51  891.81  945.63  1126.21 982.4   999.16  819.66  842.69  804.31  858.1   831.91  820.85  843.19  485.11  686.57  1017.76 1104.16 1104.16 324.07  433.46  1193.86 563.72  735.09  1113.77 1243.9  818.91  547.02  1245.95 1214.81 382.88  1208.95 1144.61 351.25  1138.13 538.19  1075.9  1051.29 1142.53 1012.0  1265.96 680.2   0.0     711.75  1220.72 464.21  1511.17 1146.38 497.55  1087.29 276.04  1115.75 993.25  1156.16 649.68  404.36  776.14  917.83  1115.78 1981.1  1243.56 1261    553     363.31  550.06  784.82  1207.11 1123.18 629.6   521.64
